Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,initial_comments,comments
,,Miliammina,,,,sp.,,,,Miliammina sp.,benthic_forams,Miliammina sp.,,
Miliolina indet.,,,,,,,,,,Miliolina indet.,benthic_forams,Miliolina sp.,,
Miliolina indet.,,,,,,,,,,Miliolina indet.,benthic_forams,Miliolina spp.,,
,,Miliolinella,,,,oceanica,,,,Miliolinella oceanica,benthic_forams,Miliolinella oceanica,,
,,Miliolinella,,,,sp. 1,,,,Miliolinella sp. 1,benthic_forams,Miliolinella sp. 1,,
,,Miliolinella,,,,subrotunda,,,,Miliolinella subrotunda,benthic_forams,Miliolinella subrotunda,,
,,Monalysidium,,,,spp.,,,,Monalysidium spp.,benthic_forams,Monalysidium spp.,,
,,Mucronina,,,,acuta,,,,Mucronina acuta,benthic_forams,Mucronina acuta,,
,,Mucronina,,,,compressa,,,,Mucronina compressa,benthic_forams,Mucronina compressa,,
,,Myllostomella,,,,costai,,,,Myllostomella costai,benthic_forams,Myllostomella costai,,
,,Myllostomella,,,,fijiensis,,,,Myllostomella fijiensis,benthic_forams,Myllostomella fijiensis,,
,,Myllostomella,,,,huygaensis,,,,Myllostomella huygaensis,benthic_forams,Myllostomella huygaensis,,
,,Myllostomella,,,,spp.,,,,Myllostomella spp.,benthic_forams,Myllostomella spp.?,,
,,Neobulimina,,,,canadaensis,,,,Neobulimina canadaensis,benthic_forams,Neobulimina canadaensis,,
,,Neoconorbina,,,,spp.,,,,Neoconorbina spp.,benthic_forams,Neoconorbina spp.,,
,,Neoeponides ,,,,campester,,,,Neoeponides campester,benthic_forams,Neoeponides campester,,
,,Neoeponides,,,,hillebrandti,,,,Neoeponides hillebrandti,benthic_forams,Neoeponides hillebrandti,,
,,Neoeponides,,,,margaritifer,,,,Neoeponides margaritifer,benthic_forams,Neoeponides margaritifer,,
,,Neoeponides,,,,procerus,,,,Neoeponides procerus,benthic_forams,Neoeponides procerus,,
,,Neoeponides,,,,sp.,,,,Neoeponides sp.,benthic_forams,Neoeponides sp.,,
,,Neoeponides,,,,spp.,,,,Neoeponides spp.,benthic_forams,Neoeponides spp.,,
,,Neoeponides,,,,spp.,,,,Neoeponides spp.,benthic_forams,Neoeponides spp.?,,
,,Neoflabellina,,,,semireticulata,,,,Neoflabellina semireticulata,benthic_forams,Neoflabellina semireticulata,,
,,Neoflabellina,,,,sp.,,,,Neoflabellina sp.,benthic_forams,Neoflabellina sp.,,
,,Neogloboquadrina,,,,humerosa,,,,Neogloboquadrina humerosa,benthic_forams,Neogloboquadrina humerosa,,
,,Neolenticulina,,,,variabilis,,,,Neolenticulina variabilis,benthic_forams,Neolenticulina variabilis,,
,,Neorotalia,,,,spp.,,,,Neorotalia spp.,benthic_forams,Neorotalia spp.,,
,,Nodogenerina,,,,spp.,,,,Nodogenerina spp.,benthic_forams,Nodogenerina spp.,,
,,Nodosarella,,,,robusta,,,,Nodosarella robusta,benthic_forams,Nodosarella robusta,,
,,Nodosarella,,,,sp.,,,,Nodosarella sp.,benthic_forams,Nodosarella sp.,,
,,Nodosaria,,,,sp.,,,,Nodosaria sp.,benthic_forams,Nodosaria,,
,,Nodosaria,,,,albatrossi,,,,Nodosaria albatrossi,benthic_forams,Nodosaria albatrossi,,
,,Nodosaria,,,,aspera,,,,Nodosaria aspera,benthic_forams,Nodosaria aspera,,
,,Nodosaria,,,,longiscata,,,,Nodosaria longiscata,benthic_forams,Nodosaria longiscata,,
,,Nodosaria,,,,sp.,,,,Nodosaria sp.,benthic_forams,Nodosaria sp.,,
,,Nodosaria,,,,spp.,,,,Nodosaria spp.,benthic_forams,Nodosaria spp.,,
,,Nodosaria ,,,,velascoensis,,,,Nodosaria velascoensis,benthic_forams,Nodosaria velascoensis,,
,,Nodosaria,,,,spp.,,,elongate forms,Nodosaria spp. (elongate forms),benthic_forams,Nodosarids (elongate forms),,
,?,Nonion,,,,sp.,,,,? Nonion sp.,benthic_forams,Nonion ?,,
,,Nonion,,,,commune,,,,Nonion commune,benthic_forams,Nonion commune,,
,,Nonion,,,,germanicus,,,,Nonion germanicus,benthic_forams,Nonion germanicus,,
,,Nonion,,,,havanense,,,,Nonion havanense,benthic_forams,Nonion havanense,,
,,Nonion,,,,japonicum,,,,Nonion japonicum,benthic_forams,Nonion japonicum,,
,,Nonion,,,,sp.,,,,Nonion sp.,benthic_forams,Nonion sp.,,
,,Nonion,,,,spp.,,,,Nonion spp.,benthic_forams,Nonion spp.,,
,,Nonionella,,,,basispinata,,,,Nonionella basispinata,benthic_forams,Nonionella basispinata,,
,,Nonionella,,,,bradii,,,,Nonionella bradii,benthic_forams,Nonionella bradii,,
,,Nonionella,,,cf.,bradii,,,,Nonionella cf. bradii,benthic_forams,Nonionella cf. bradii,,
,,Nonionella ,,,,flemingi,,,,Nonionella flemingi,benthic_forams,Nonionella flemingi,,
,,Nonionella,,,,globosa,,,,Nonionella globosa,benthic_forams,Nonionella globosa,,
,,Nonionella,,,,iridea,,,,Nonionella iridea,benthic_forams,Nonionella iridea,,
,,Nonionella,,,,labradorica,,,,Nonionella labradorica,benthic_forams,Nonionella labradorica,,
,,Nonionella,,,,pulchella,,,,Nonionella pulchella,benthic_forams,Nonionella pulchella,,
,,Nonionella,,,,sp.,,,,Nonionella sp.,benthic_forams,Nonionella sp.,,
,,Nonionella,,,,spp.,,,,Nonionella spp.,benthic_forams,Nonionella spp.,,
,,Nonionella,,,,stella,,,,Nonionella stella,benthic_forams,Nonionella stella,,
,,Nonionella,,,,turgida,,,,Nonionella turgida,benthic_forams,Nonionella turgida,,
,,Nonionella,,,,turgida,var.,digitata,,Nonionella turgida var. digitata,benthic_forams,Nonionella turgida digitata,,
,,Nonionellina,,,,labradorica,,,,Nonionellina labradorica,benthic_forams,Nonionellina labradorica,,
,,Nonionoides,,,,grateloupi,,,,Nonionoides grateloupi,benthic_forams,Nonionoides grateloupi,,
,,Nonionoides,,,,spp.,,,,Nonionoides spp.,benthic_forams,Nonionoides spp.,,
,,Nothia,,,,excelsa,,,,Nothia excelsa,benthic_forams,Nothia excelsa,,
,,Notoplanulina,,,,rakauraoana,,,,Notoplanulina rakauraoana,benthic_forams,Notoplanulina rakauraoana,,
,,Notorotalia,,,,briggsi,,,,Notorotalia briggsi,benthic_forams,Notorotalia briggsi,,
,,Notorotalia,,,,finlayi,,,,Notorotalia finlayi,benthic_forams,Notorotalia finlayi,,
,,Notorotalia,,,,kingmai,,,,Notorotalia kingmai,benthic_forams,Notorotalia kingmai,,
,,Notorotalia,,,,sp.,,,,Notorotalia sp.,benthic_forams,Notorotalia sp.,,
,,Notorotalia,,,,spp.,,,,Notorotalia spp.,benthic_forams,Notorotalia spp.,,
,,Notorotalia,,,,uttleyi,,,,Notorotalia uttleyi,benthic_forams,Notorotalia uttleyi,,
,,Notorotalia,,,,zelandica,,,,Notorotalia zelandica,benthic_forams,Notorotalia zelandica,,
,,Nummulites,,,,sp.,,,,Nummulites sp.,benthic_forams,Nummulites sp.,,
,,Nummulites,,,,spp.,,,,Nummulites spp.,benthic_forams,Numullites spp.,,
,,Nuttallides,,,,carinotruempyi,,,,Nuttallides carinotruempyi,benthic_forams,Nuttalides carinotruempyi,,
,,Nuttallides,,,,florialis,,,,Nuttallides florialis,benthic_forams,Nuttalides florialis,,
,,Nuttallides,,,,sp.,,,,Nuttallides sp.,benthic_forams,Nuttalides sp.,,
,,Nuttallides,,,,umbonifera,,,,Nuttallides umbonifera,benthic_forams,Nuttalides umbonifera,,
,,Nuttallides,,,,florialis,,,,Nuttallides florialis,benthic_forams,Nuttallides florialis,,
,,Nuttallides,,,,sp.,,,,Nuttallides sp.,benthic_forams,Nuttallides sp,,
,,Nuttallides,,,,sp.,,,,Nuttallides sp.,benthic_forams,Nuttallides sp.,,
,,Nuttallides,,,,spp.,,,,Nuttallides spp.,benthic_forams,Nuttallides spp.,,
,,Nuttallides,,,,truempyi,,,,Nuttallides truempyi,benthic_forams,Nuttallides truempyi,,
,,Nuttallides,,,s.l.,truempyi,,,,Nuttallides s.l. truempyi,benthic_forams,Nuttallides truempyi sensu Hancock et al. 2006,,Hancock et al. 2006
,,Nuttallides,,,,umbonifera,,,,Nuttallides umbonifera,benthic_forams,Nuttallides umbonifer,,
,,Nuttallides,,,,umbonifera,,,,Nuttallides umbonifera,benthic_forams,Nuttallides umbonifera,,
,,Nuttallinella,,,,florealis,,,,Nuttallinella florealis,benthic_forams,Nuttallinella florealis,,
,,Nuttallinella,,,,sp.,,,,Nuttallinella sp.,benthic_forams,Nuttallinella sp.,,
,,Nuttallinella,,,,spp.,,,,Nuttallinella spp.,benthic_forams,Nuttallinella spp.,,
,,Olgita,,,,spp.,,,,Olgita spp.,benthic_forams,Olgia spp.,,
,,Oolina,,,,sp.,,,,Oolina sp.,benthic_forams,Oolina,,
,,Oolina,,,,globosa,,,,Oolina globosa,benthic_forams,Oolina globosa,,
,,Oolina,,,,laevigata,,,,Oolina laevigata,benthic_forams,Oolina laevigata,,
,,Oolina,,,,melo,,,,Oolina melo,benthic_forams,Oolina melo,,
,,Oolina,,,,sp.,,,,Oolina sp.,benthic_forams,Oolina sp.,,
,,Oolina,,,,spp.,,,,Oolina spp.,benthic_forams,Oolina spp.,,
,,Operculina,,,,ammonoides,,,,Operculina ammonoides,benthic_forams,Operculina ammonoides,,
,,Operculina,,,,complanata,,,,Operculina complanata,benthic_forams,Operculina complanata,,
,,Operculina,,,,sp.,,,,Operculina sp.,benthic_forams,Operculina sp.,,
,,Operculina,,,,spp.,,,,Operculina spp.,benthic_forams,Operculina spp.,,
,,Operculinella,,,,venosa,,,,Operculinella venosa,benthic_forams,Operculinella venosa,,
,,Ophthalmidium,,,,circularis,,,,Ophthalmidium circularis,benthic_forams,Ophthalmidium circularis,,
,,Oridorsalis,,,,sp.,,,,Oridorsalis sp.,benthic_forams,Oridorsalis sp.,,
,,Oridorsalis,,,,spp.,,,,Oridorsalis spp.,benthic_forams,Oridorsalis spp.,,
,,Oridorsalis,,,,tener,,,,Oridorsalis tener,benthic_forams,Oridorsalis tener,,
,,Oridorsalis,,,,tener,,,,Oridorsalis tener,benthic_forams,Oridorsalis tenera,,entered as Oridorsalis tenera
,,Oridorsalis,,,,umbonatus,,,,Oridorsalis umbonatus,benthic_forams,Oridorsalis umbonatus,,
,,Orthomorphina ,,,cf.,jedlitschkai,,,,Orthomorphina cf. jedlitschkai,benthic_forams,Orthomorphina cf. jedlitschkai,,
,,Orthomorphina,,,,challengeriana,,,,Orthomorphina challengeriana,benthic_forams,Orthomorphina challengeriana,,
,,Orthomorphina,,,,perversa,,,,Orthomorphina perversa,benthic_forams,Orthomorphina perversa,,
,,Orthomorphina,,,,sp.,,,,Orthomorphina sp.,benthic_forams,Orthomorphina sp.,,
,,Orthomorphina,,,,spp.,,,,Orthomorphina spp.,benthic_forams,Orthomorphina spp.,,
,,Orthomorphina,,,,spp.,,,,Orthomorphina spp.,benthic_forams,Ortomorphina spp.,,
,,Osangularia,,,,sp.,,,,Osangularia sp.,benthic_forams,Osangularia,,
,,Osangularia,,,,bengalensis,,,,Osangularia bengalensis,benthic_forams,Osangularia bengalensis,,
,,Osangularia,,,cf.,schoenbachi,,,,Osangularia cf. schoenbachi,benthic_forams,Osangularia cf. schoenbachi,,
,,Osangularia,,,,culter,,,,Osangularia culter,benthic_forams,Osangularia culter,,
,,Osangularia,,,,plummerae,,,,Osangularia plummerae,benthic_forams,Osangularia plummerae,,
,,Osangularia,,,,sp.,,,,Osangularia sp.,benthic_forams,Osangularia sp.,,
,,Osangularia,,,,spp.,,,,Osangularia spp.,benthic_forams,Osangularia spp.,,
,,Osangularia,,,,velascoensis,,,,Osangularia velascoensis,benthic_forams,Osangularia velascoensis,,
,,Palliolatella,,,,sp.,,,,Palliolatella sp.,benthic_forams,Palliolatella sp.,,
,,Paracassidulina,,,,spp.,,,,Paracassidulina spp.,benthic_forams,Paracassidulina spp.,,
,,Parafissurina,,,,sp.,,,,Parafissurina sp.,benthic_forams,Parafissurina sp.,,
,,Parafissurina,,,,spp.,,,,Parafissurina spp.,benthic_forams,Parafissurina spp.,,
,,Parafrondicularia,,,,sp.,,,,Parafrondicularia sp.,benthic_forams,Parafrondicularia sp.,,
,,Paragloborotalia,,,,incognita,,,,Paragloborotalia incognita,benthic_forams,Paragloborotalia incognita,,
,,Paralabamina,,,,elevata,,,,Paralabamina elevata,benthic_forams,Paralabamina elevata,,
,,Paralabamina,,,,hillebrandti,,,,Paralabamina hillebrandti,benthic_forams,Paralabamina hillebrandti,,
,,Paralabamina,,,,spp.,,,,Paralabamina spp.,benthic_forams,Paralabamina spp.,,
,,Pararotalia,,,,spp.,,,,Pararotalia spp.,benthic_forams,Pararotalia spp.,,
,,Parasorites,,,,orbitolitoides,,,,Parasorites orbitolitoides,benthic_forams,Parasorites orbitolitoides,,
,,Parasorites,,,,orbitolitoides,,,,Parasorites orbitolitoides,benthic_forams,Parasorites orbitoloides,,
,,Parasorites,,,,spp.,,,,Parasorites spp.,benthic_forams,Parasorites spp.,,
,,Parvicarinina,,,,alticamerata,,,,Parvicarinina alticamerata,benthic_forams,Parvicarinina alticamerata,,
,,Patellina,,,,antarctica,,,,Patellina antarctica,benthic_forams,Patellina antarctica,,
,,Patellina,,,,spp.,,,,Patellina spp.,benthic_forams,Patellina spp.,,
,,Patellinella,,,,spp.,,,,Patellinella spp.,benthic_forams,Patellinella spp.,,
,,Patellinella,,,,corrugata,,,,Patellinella corrugata,benthic_forams,Pattelina corrugata,,
,,Pavonina,,,,flabelliformis,,,,Pavonina flabelliformis,benthic_forams,Pavonina flabelliformis,,
,,Peneroplis,,,,pertusus,,,,Peneroplis pertusus,benthic_forams,Peneroplis pertusus,,
,,Peneroplis,,,,planatus,,,,Peneroplis planatus,benthic_forams,Peneroplis planatus,,
,,Peneroplis,,,,sp.,,,,Peneroplis sp.,benthic_forams,Peneroplis sp. ?,,
,,Peneroplis,,,,spp.,,,,Peneroplis spp.,benthic_forams,Peneroplis spp.,,
,,Pileolina,,,,spp.,,,,Pileolina spp.,benthic_forams,Pileolina spp.,,
,,Placentammina,,,,spp.,,,,Placentammina spp.,benthic_forams,Placentammina spp.,,
,,Planctostoma,,,,luculenta,,,,Planctostoma luculenta,benthic_forams,Planctostoma luculenta,,
,,Planispirinella,,,,spp.,,,,Planispirinella spp.,benthic_forams,Planispirinella spp.,,
,,Planispirinoides,,,,bucculentus,,,,Planispirinoides bucculentus,benthic_forams,Planispirinoides bucculentus,,
,,Planoglabratella,,,cf.,opercularis,,,,Planoglabratella cf. opercularis,benthic_forams,Planoglabratella cf. opercularis,,
,,Planogypsina,,,,sp. 1,,,,Planogypsina sp. 1,benthic_forams,Planogypsina sp. 1,,
,,Planorbulina,,,,mediterranensis,,,,Planorbulina mediterranensis,benthic_forams,Planorbulina mediterranensis,,
,,Planorbulina ,,,,sp.,,,,Planorbulina sp.,benthic_forams,Planorbulina sp.,,
,,Planorbulina,,,,spp.,,,,Planorbulina spp.,benthic_forams,Planorbulina spp.,,
,,Planorbulinella,,,,larvata,,,,Planorbulinella larvata,benthic_forams,Planorbulinella larvata,,
,,Planorbulinella,,,,zelandica,,,,Planorbulinella zelandica,benthic_forams,Planorbulinella zelandica,,
,,Planispirina,,,,spp.,,,,Planispirina spp.,benthic_forams,Planospirina spp.,,
,,Planularia,,,,sp.,,,,Planularia sp.,benthic_forams,Planularia,,
,,Planularia,,,,australis,,,,Planularia australis,benthic_forams,Planularia australis,,
,,Planularia,,,,gemmata,,,,Planularia gemmata,benthic_forams,Planularia gemmata,,
,,Planularia,,,,sp.,,,,Planularia sp.,benthic_forams,Planularia sp.,,
,,Planularia,,,,spp.,,,,Planularia spp.,benthic_forams,Planularia spp.,,
,,Planulina,,,,ariminensis,,,,Planulina ariminensis,benthic_forams,Planulina ariminensis,,
,,Planulina,,,,dohertyi,,,,Planulina dohertyi,benthic_forams,Planulina dohertyi,,
,,Planulina,,,,exorna,,,,Planulina exorna,benthic_forams,Planulina exorna,,
,,Planulina,,,,ornata,,,,Planulina ornata,benthic_forams,Planulina ornata,,
,,Planulina,,,,renzi,,,,Planulina renzi,benthic_forams,Planulina renzi,,
,,Planulina,,,,sp.,,,,Planulina sp.,benthic_forams,Planulina sp.,,
,,Planulina,,,,sp.,,,loosely coiled,Planulina sp. (loosely coiled),benthic_forams,Planulina sp. (loosely coiled),,
,,Planulina,,,,sp. 2,,,,Planulina sp. 2,benthic_forams,Planulina sp. 2,,
,,Planulina,,,,spp.,,,,Planulina spp.,benthic_forams,Planulina spp.,,
,,Planulina,,,,subtenuissima,,,,Planulina subtenuissima,benthic_forams,Planulina subtenuissima,,
,,Planulina,,,,weullerstorfi,,,,Planulina weullerstorfi,benthic_forams,Planulina weullerstorfi,,
,,Planulina,,,,wuellerstorfi,,,,Planulina wuellerstorfi,benthic_forams,Planulina wuellerstorfi,,
,,Planulina,,,,wuellerstorfi,,,>1000 m,Planulina wuellerstorfi (>1000 m),benthic_forams,Planulina wuellerstorfi >1000 m,,
,,Plectofrondicularia,,,,advena,,,,Plectofrondicularia advena,benthic_forams,Plectofrondicularia advena,,
,,Plectofrondicularia,,,cf.,kerni,,,,Plectofrondicularia cf. kerni,benthic_forams,Plectofrondicularia cf. kerni,,
,,Plectofrondicularia,,,,lirata,,,,Plectofrondicularia lirata,benthic_forams,Plectofrondicularia lirata,,
,,Plectofrondicularia,,,,proparri,,,,Plectofrondicularia proparri,benthic_forams,Plectofrondicularia proparri,,
,,Plectofrondicularia,,,,sp.,,,,Plectofrondicularia sp.,benthic_forams,Plectofrondicularia sp.,,
,,Plectofrondicularia,,,,vaughni,,,,Plectofrondicularia vaughni,benthic_forams,Plectofrondicularia vaughni,,
,,Pleurostomella,,,,sp.,,,,Pleurostomella sp.,benthic_forams,Pleurostomella,,
,,Pleurostomella,,,,acuminata,,,,Pleurostomella acuminata,benthic_forams,Pleurostomella acuminata,,
,,Pleurostomella,,,,acuta,,,,Pleurostomella acuta,benthic_forams,Pleurostomella acuta,,
,,Pleurostomella,,,,alternans,,,,Pleurostomella alternans,benthic_forams,Pleurostomella alternans,,
,,Pleurostomella,,,,brevis,,,,Pleurostomella brevis,benthic_forams,Pleurostomella brevis,,
,,Pleurostomella ,,,cf.,alternans,,,,Pleurostomella cf. alternans,benthic_forams,Pleurostomella cf. alternans,,
,,Pleurostomella,,,,cylindrica,,,,Pleurostomella cylindrica,benthic_forams,Pleurostomella cylindrica,,
,,Pleurostomella,,,,paleocenica,,,,Pleurostomella paleocenica,benthic_forams,Pleurostomella paleocenica,,
,,Pleurostomella,,,,recens,,,,Pleurostomella recens,benthic_forams,Pleurostomella recens,,
,,Pleurostomella,,,,sp.,,,,Pleurostomella sp.,benthic_forams,Pleurostomella sp.,,
,,Pleurostomella,,,,sp. A,,,,Pleurostomella sp. A,benthic_forams,Pleurostomella sp. A,,
,,Pleurostomella,,,,spp.,,,,Pleurostomella spp.,benthic_forams,Pleurostomella spp.,,
,,Pleurostomella,,,,subnodosa,,,,Pleurostomella subnodosa,benthic_forams,Pleurostomella subnodosa,,
,,Pleurostomella,,,,tenuis,,,,Pleurostomella tenuis,benthic_forams,Pleurostomella tenuis,,
,,Polymorphina,,,,sp.,,,,Polymorphina sp.,benthic_forams,Polymorphina sp.,,
,,Polymorphina,,,,spp.,,,,Polymorphina spp.,benthic_forams,Polymorphina spp.,,
,,Polymorphina,,,,spp.,,,,Polymorphina spp.,benthic_forams,Polymorphinids,,
,,Poroeponides,,,,lateralis,,,,Poroeponides lateralis,benthic_forams,Poroeponides lateralis,,
,,Porosononion,,,,sp.,,,,Porosononion sp.,benthic_forams,Porosononion sp.,,
,,Praebulimina,,,,ovulum,,,,Praebulimina ovulum,benthic_forams,Praebulimina ovulum,,
,,Praebulimina,,,,sp.,,,,Praebulimina sp.,benthic_forams,Praebulimina sp.,,
,,Praeglobobulimina,,,cf.,spinescens,,,,Praeglobobulimina cf. spinescens,benthic_forams,Praeglobobulimina cf. spinescens,,
,,Praeglobobulimina,,,,ovata,,,,Praeglobobulimina ovata,benthic_forams,Praeglobobulimina ovata,,
,,Praeglobobulimina,,,,pupoides,,,,Praeglobobulimina pupoides,benthic_forams,Praeglobobulimina pupoides,,
,,Praesphaerammina ,,,aff.,gerochi,,,,Praesphaerammina aff. gerochi,benthic_forams,Praesphaerammina sp. aff. P. gerochi,,
,,Procerolagena,,,,gracilis,,,,Procerolagena gracilis,benthic_forams,Procerolagena gracilis,,
,,Procerolagena,,,,gracillima,,,,Procerolagena gracillima,benthic_forams,Procerolagena gracillima,,
,,Procerolagena,,,,spp.,,,,Procerolagena spp.,benthic_forams,Procerolagena spp.,,
,,Protelphidium,,,,sp.,,,,Protelphidium sp.,benthic_forams,Protelphidium sp.,,
,,Proxifrons,,,,inaequalis,,,,Proxifrons inaequalis,benthic_forams,Proxifrons inaequalis,,
,,Psammosiphonella,,,,cylindrica,,,,Psammosiphonella cylindrica,benthic_forams,Psammosiphonella cylindrica,,
,,Psammosiphonella,,,,sp.,,,,Psammosiphonella sp.,benthic_forams,Psammosiphonella sp.,,
,,Pseudoclavulina,,,,anglica,,,,Pseudoclavulina anglica,benthic_forams,Pseudoclavulina anglica,,
,,Pseudoclavulina,,,,juncea,,,,Pseudoclavulina juncea,benthic_forams,Pseudoclavulina juncea,,
,,Pseudoclavulina,,,,sp.,,,,Pseudoclavulina sp.,benthic_forams,Pseudoclavulina sp.,,
,,Pseudoclavulina,,,,spp.,,,,Pseudoclavulina spp.,benthic_forams,Pseudoclavulina spp.,,
,,Pseudoglandulina,,,,glanduliniformis,,,,Pseudoglandulina glanduliniformis,benthic_forams,Pseudoglandulina glanduliformis,,
,,Pseudoglandulina,,,,glanduliniformis,,,,Pseudoglandulina glanduliniformis,benthic_forams,Pseudoglandulina glanduliniformis,,
,,Pseudoglandulina ,,,,spp.,,,,Pseudoglandulina spp.,benthic_forams,Pseudoglandulina spp.,,
,,Pseudoglandulina,,,,spp.,,,,Pseudoglandulina spp.,benthic_forams,Pseudoglandulina spp.?,,
,,Pseudonodosaria,,,,obesa,,,,Pseudonodosaria obesa,benthic_forams,Pseudonodosaria obesa,,
,,Pseudonodosaria,,,,sp.,,,,Pseudonodosaria sp.,benthic_forams,Pseudonodosaria sp.,,
,,Pseudononion,,,,auricula,,,,Pseudononion auricula,benthic_forams,Pseudononion auricula,,
,,Pseudoparrella,,,,exigua,,,,Pseudoparrella exigua,benthic_forams,Pseudoparrella exigua,,
,,Pseudoparrella,,,,sp.,,,,Pseudoparrella sp.,benthic_forams,Pseudoparrella sp.,,
,,Pseudorotalia,,,,globosa,,,,Pseudorotalia globosa,benthic_forams,Pseudorotalia globosa,,
,,Pseudorotalia,,,,indopacifica,,,,Pseudorotalia indopacifica,benthic_forams,Pseudorotalia indopacifica,,
,,Pseudorotalia,,,,schroetiana,,,,Pseudorotalia schroetiana,benthic_forams,Pseudorotalia schroetiana,,
,,Pseudorotalia,,,,spp.,,,,Pseudorotalia spp.,benthic_forams,Pseudorotalia spp.,,
,,Pseudouvigerina,,,,sp.,,,,Pseudouvigerina sp.,benthic_forams,Pseudouvigerina sp.,,
,,Pseudouvigerina,,,,spp.,,,,Pseudouvigerina spp.,benthic_forams,Pseudouvigerina spp.,,
,,Psilocitharella,,,,sp.,,,,Psilocitharella sp.,benthic_forams,Psilocitharella,,
,,Pullenia,,,,bulloides,,,,Pullenia bulloides,benthic_forams,Pullenia bulloides,,
,,Pullenia,,,,bulloides,,,,Pullenia bulloides,benthic_forams,Pullenia bulloides >200 m,,Pullenia bulloides >200 m
,,Pullenia ,,,cf.,jarvisis,,,,Pullenia cf. jarvisis,benthic_forams,Pullenia cf. jarvisis,,
,,Pullenia,,,,coryelli,,,,Pullenia coryelli,benthic_forams,Pullenia coryelli,,
,,Pullenia ,,,,elegans,,,,Pullenia elegans,benthic_forams,Pullenia elegans,,
,,Pullenia,,,,jarvisi,,,,Pullenia jarvisi,benthic_forams,Pullenia jarvisi,,
,,Pullenia,,,,marssoni,,,,Pullenia marssoni,benthic_forams,Pullenia marssoni,,
,,Pullenia,,,,quinqueloba,,,,Pullenia quinqueloba,benthic_forams,Pullenia quinqueloba,,
,,Pullenia,,,,salisburyi,,,,Pullenia salisburyi,benthic_forams,Pullenia salisburyi,,
,,Pullenia ,,,,simplex,,,,Pullenia simplex,benthic_forams,Pullenia simplex,,
,,Pullenia,,,,sp.,,,,Pullenia sp.,benthic_forams,Pullenia sp.,,
,,Pullenia,,,,spp.,,,,Pullenia spp.,benthic_forams,Pullenia spp.,,
,,Pullenia,,,,subcarinata,,,,Pullenia subcarinata,benthic_forams,Pullenia subcarinata,,
,,Pullenia,,,,simplex,,,,Pullenia simplex,benthic_forams,Pullennia simplex,,
,,Pulvinulina,,,,sp.,,,,Pulvinulina sp.,benthic_forams,Pulvinulina sp.,,
,,Pyramidina,,,,sp.,,,,Pyramidina sp.,benthic_forams,Pyramidina sp.,,
,,Pyramidulina,,,,glanduliniformis,,,,Pyramidulina glanduliniformis,benthic_forams,Pyramidulina glanduliniformis,,
,,Pyramidulina,,,,sp.,,,,Pyramidulina sp.,benthic_forams,Pyramidulina sp.,,
,,Pyramidulina,,,,spp.,,,,Pyramidulina spp.,benthic_forams,Pyramidulina spp.,,
,,Pyrgo ,,,,comata,,,,Pyrgo comata,benthic_forams,Pyrgo comata,,
,,Pyrgo,,,,denticulata,,,,Pyrgo denticulata,benthic_forams,Pyrgo denticulata,,
,,Pyrgo,,,,depressa,,,,Pyrgo depressa,benthic_forams,Pyrgo depressa,,
,,Pyrgo,,,,elongata,,,,Pyrgo elongata,benthic_forams,Pyrgo elongata,,
,,Pyrgo,,,,laevis,,,,Pyrgo laevis,benthic_forams,Pyrgo laevis,,
,,Pyrgo,,,,lucernula,,,,Pyrgo lucernula,benthic_forams,Pyrgo lucernula,,
,,Pyrgo,,,,murrhina,,,,Pyrgo murrhina,benthic_forams,Pyrgo murrhina,,
,,Pyrgo,,,,murrhina,,,,Pyrgo murrhina,benthic_forams,Pyrgo murrinha,,
,,Pyrgo,,,,serrata,,,,Pyrgo serrata,benthic_forams,Pyrgo serrata,,
,,Pyrgo,,,,simplex,,,,Pyrgo simplex,benthic_forams,Pyrgo simplex,,
,,Pyrgo,,,,sp.,,,,Pyrgo sp.,benthic_forams,Pyrgo sp.,,
,,Pyrgo,,,,spp.,,,,Pyrgo spp.,benthic_forams,Pyrgo spp.,,
,,Pyrgo,,,,spp.,,,,Pyrgo spp.,benthic_forams,Pyrgo spp. N/A,,
,,Pyrgo,,,,subsphaerica,,,,Pyrgo subsphaerica,benthic_forams,Pyrgo subsphaerica,,
,,Pyrgoella,,,,irregularis,,,,Pyrgoella irregularis,benthic_forams,Pyrgoella irregularis,,
,,Pyrgoella,,,,sp.,,,,Pyrgoella sp.,benthic_forams,Pyrgoella sp.,,
,,Pyrgoella,,,,sphaera,,,,Pyrgoella sphaera,benthic_forams,Pyrgoella sphaera,,
,,Pyrgoella,,,,spp.,,,,Pyrgoella spp.,benthic_forams,Pyrgoella spp.?,,
,,Pyrulina,,,,cylindroides,,,,Pyrulina cylindroides,benthic_forams,Pyrulina cylindroides,,
,,Pyrulina,,,,sp.,,,,Pyrulina sp.,benthic_forams,Pyrulina sp.,,
,,Pyrulina,,,,spp.,,,,Pyrulina spp.,benthic_forams,Pyrulina spp.,,
,?,Pyrulina,,,,angusta,,,,? Pyrulina angusta,benthic_forams,Pyrulina? angusta,,
,,Quadrimorphina,,,,sp.,,,,Quadrimorphina sp.,benthic_forams,Quadrimorphina,,
