Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1426C-8H-2-A,0,29,56.57,56.86,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,2,A
346-U1426C-8H-2-A,6,10,56.63,56.67,,,,,vitric,volcaniclastic-bearing,2,patch or bleb,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,2,A
346-U1426C-8H-2-A,29,48,56.86,57.05,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,2,A
346-U1426C-8H-2-A,48,56,57.05,57.13,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,2,A
346-U1426C-8H-2-A,56,71,57.13,57.28,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,2,A
346-U1426C-8H-2-A,71,84,57.28,57.41,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,2,A
346-U1426C-8H-2-A,84,104,57.41,57.61,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,2,A
346-U1426C-8H-2-A,104,123,57.61,57.8,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,2,A
346-U1426C-8H-2-A,123,139,57.8,57.96,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,2,A
346-U1426C-8H-3-A,0,25,57.96,58.21,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,3,A
346-U1426C-8H-3-A,25,62,58.21,58.58,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,3,A
346-U1426C-8H-3-A,62,88,58.58,58.84,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,3,A
346-U1426C-8H-3-A,88,133,58.84,59.29,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,3,A
346-U1426C-8H-3-A,133,135,59.29,59.31,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,3,A
346-U1426C-8H-4-A,0,48,59.31,59.79,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,4,A
346-U1426C-8H-4-A,48,101,59.79,60.32,,silty clay [MMK88],,silty clay ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,4,A
346-U1426C-8H-4-A,101,146,60.32,60.77,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,4,A
346-U1426C-8H-4-A,103,125,60.34,60.56,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,4,A
346-U1426C-8H-5-A,0,72,60.77,61.49,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,5,A
346-U1426C-8H-5-A,72,85,61.49,61.62,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,5,A
346-U1426C-8H-5-A,85,109,61.62,61.86,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,5,A
346-U1426C-8H-5-A,109,112,61.86,61.89,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,5,A
346-U1426C-8H-5-A,112,135,61.89,62.12,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,5,A
346-U1426C-8H-6-A,0,28,62.12,62.4,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,6,A
346-U1426C-8H-6-A,28,52,62.4,62.64,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,6,A
346-U1426C-8H-6-A,52,53,62.64,62.65,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,6,A
346-U1426C-8H-6-A,53,71,62.65,62.83,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,6,A
346-U1426C-8H-6-A,71,71.5,62.83,62.835,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,6,A
346-U1426C-8H-6-A,71.5,83,62.835,62.95,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,6,A
346-U1426C-8H-6-A,83,94,62.95,63.06,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,6,A
346-U1426C-8H-6-A,94,113,63.06,63.25,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,6,A
346-U1426C-8H-6-A,113,114,63.25,63.26,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,6,A
346-U1426C-8H-6-A,114,142,63.26,63.54,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,6,A
346-U1426C-8H-7-A,0,14,63.54,63.68,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,7,A
346-U1426C-8H-7-A,14,28,63.68,63.82,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,7,A
346-U1426C-8H-7-A,28,39,63.82,63.93,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,7,A
346-U1426C-8H-7-A,39,87,63.93,64.41,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,7,A
346-U1426C-8H-7-A,87,104,64.41,64.58,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,7,A
346-U1426C-8H-7-A,104,121,64.58,64.75,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,7,A
346-U1426C-8H-CC-A,0,12,64.75,64.87,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,CC,A
346-U1426C-8H-CC-A,12,35,64.87,65.1,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,8,H,CC,A
346-U1426C-9H-2-A,0,61,66.02,66.63,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,2,A
346-U1426C-9H-2-A,61,112,66.63,67.14,foraminifer bearing,nannofossil ooze [Leg339],with biosilica [Leg339],foraminifer bearing nannofossil ooze  with biosilica ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer bearing  nannofossil ooze ,nannofossil ooze   with biosilica ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,2,A
346-U1426C-9H-3-A,0,19,67.14,67.33,foraminifer bearing,nannofossil ooze [Leg339],,foraminifer bearing nannofossil ooze ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer bearing  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,3,A
346-U1426C-9H-3-A,19,39,67.33,67.53,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,3,A
346-U1426C-9H-3-A,39,140,67.53,68.54,foraminifer rich,nannofossil ooze [Leg339],with biosilica [Leg339],foraminifer rich nannofossil ooze  with biosilica ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  nannofossil ooze ,nannofossil ooze   with biosilica ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,3,A
346-U1426C-9H-4-A,0,10,68.54,68.64,foraminifer rich,nannofossil ooze [Leg339],with biosilica [Leg339],foraminifer rich nannofossil ooze  with biosilica ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  nannofossil ooze ,nannofossil ooze   with biosilica ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,4,A
346-U1426C-9H-4-A,10,94,68.64,69.48,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,4,A
346-U1426C-9H-4-A,94,104,69.48,69.58,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,4,A
346-U1426C-9H-4-A,104,106,69.58,69.6,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,4,A
346-U1426C-9H-4-A,106,108,69.6,69.62,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,4,A
346-U1426C-9H-4-A,108,108.5,69.62,69.625,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,4,A
346-U1426C-9H-4-A,108.5,117,69.625,69.71,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,4,A
346-U1426C-9H-4-A,117,136,69.71,69.9,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,4,A
346-U1426C-9H-5-A,0,139,69.9,71.29,,nannofossil ooze [Leg339],with clay [Leg339],nannofossil ooze  with clay ,,,,,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,5,A
346-U1426C-9H-6-A,0,145,71.29,72.74,,nannofossil ooze [Leg339],with clay [Leg339],nannofossil ooze  with clay ,,,,,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,6,A
346-U1426C-9H-7-A,0,100,72.74,73.74,,nannofossil ooze [Leg339],with clay [Leg339],nannofossil ooze  with clay ,,,,,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,7,A
346-U1426C-9H-7-A,100,118.5,73.74,73.925,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,7,A
346-U1426C-9H-7-A,118.5,119,73.925,73.93,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,7,A
346-U1426C-9H-7-A,119,131,73.93,74.05,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,7,A
346-U1426C-9H-8-A,0,28,74.05,74.33,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,8,A
346-U1426C-9H-8-A,28,30,74.33,74.35,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,8,A
346-U1426C-9H-8-A,30,66,74.35,74.71,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,8,A
346-U1426C-9H-CC-A,0,2.5,74.71,74.735,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,CC,A
346-U1426C-9H-CC-A,2.5,3,74.735,74.74,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,CC,A
346-U1426C-9H-CC-A,3,7,74.74,74.78,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,CC,A
346-U1426C-9H-CC-A,7,8,74.78,74.79,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,CC,A
346-U1426C-9H-CC-A,8,17,74.79,74.88,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,9,H,CC,A
346-U1426C-10H-1-A,0,15,75,75.15,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,1,A
346-U1426C-10H-1-A,15,16,75.15,75.16,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,1,A
346-U1426C-10H-1-A,16,57,75.16,75.57,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,1,A
346-U1426C-10H-2-A,0,34,75.57,75.91,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,2,A
346-U1426C-10H-2-A,19,20,75.76,75.77,,,,,vitric,volcaniclastic-bearing,2,patch or bleb,N 6 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,2,A
346-U1426C-10H-2-A,34,46.5,75.91,76.035,,nannofossil ooze [Leg339],with clay [Leg339],nannofossil ooze  with clay ,,,,lamination,5Y 5/1 (gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,2,A
346-U1426C-10H-2-A,46.5,47,76.035,76.04,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,2,A
346-U1426C-10H-2-A,47,99,76.04,76.56,,nannofossil ooze [Leg339],with clay [Leg339],nannofossil ooze  with clay ,,,,lamination,5Y 5/1 (gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,2,A
346-U1426C-10H-2-A,99,126,76.56,76.83,,clay [Leg210],,clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,2,A
346-U1426C-10H-3-A,0,5,76.83,76.88,,clay [Leg210],,clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,3,A
346-U1426C-10H-3-A,5,106,76.88,77.89,,nannofossil ooze [Leg339],with clay [Leg339],nannofossil ooze  with clay ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,3,A
346-U1426C-10H-4-A,0,17,77.89,78.06,,nannofossil ooze [Leg339],with clay [Leg339],nannofossil ooze  with clay ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,4,A
346-U1426C-10H-4-A,17,19,78.06,78.08,,tephra [FS84],,tephra ,scoria,,,,N 2.5 (black),heavy [DB86],3,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,4,A
346-U1426C-10H-4-A,19,103,78.08,78.92,,nannofossil ooze [Leg339],with clay [Leg339],nannofossil ooze  with clay ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,4,A
346-U1426C-10H-4-A,103,137,78.92,79.26,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,4,A
346-U1426C-10H-5-A,0,145,79.26,80.71,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,5,A
346-U1426C-10H-6-A,0,141,80.71,82.12,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,6,A
346-U1426C-10H-7-A,0,151,82.12,83.63,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,7,A
346-U1426C-10H-7-A,13,23,82.25,82.35,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,7,A
346-U1426C-10H-7-A,106,113,83.18,83.25,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,7,A
346-U1426C-10H-8-A,0,70,83.63,84.33,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,8,A
