Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1482B-7H-1-A,0,5,48.6,48.65,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,1,A,,,,,89
363-U1482B-7H-1-A,5,80,48.65,49.4,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,1,A,,,,,90
363-U1482B-7H-1-A,80,150,49.4,50.1,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1482,B,7,H,1,A,,,,,91
363-U1482B-7H-2-A,0,43,50.1,50.53,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5Y 7/1 (light gray),slight [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1482,B,7,H,2,A,,,,,92
363-U1482B-7H-2-A,43,102,50.53,51.12,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,2,A,,,,,93
363-U1482B-7H-2-A,102,115,51.12,51.25,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,2,A,,,,,94
363-U1482B-7H-2-A,115,150,51.25,51.6,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,2,A,,,,,95
363-U1482B-7H-3-A,0,40,51.6,52,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,3,A,,,,,96
363-U1482B-7H-3-A,40,46,52,52.06,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,3,A,,,,,97
363-U1482B-7H-3-A,46,76,52.06,52.36,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5Y 7/1 (light gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,3,A,,,,,98
363-U1482B-7H-3-A,76,150,52.36,53.1,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,3,A,,,,,99
363-U1482B-7H-4-A,0,22,53.1,53.32,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,4,A,,,,,100
363-U1482B-7H-4-A,22,45,53.32,53.55,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,4,A,,,,,101
363-U1482B-7H-4-A,45,150,53.55,54.6,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,4,A,,,,,102
363-U1482B-7H-5-A,0,80,54.6,55.4,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,5,A,,,,,103
363-U1482B-7H-5-A,80,150,55.4,56.1,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5Y 7/1 (light gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,5,A,,,,,104
363-U1482B-7H-6-A,0,150,56.1,57.6,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1482,B,7,H,6,A,,,,,105
363-U1482B-7H-7-A,0,67,57.6,58.27,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1482,B,7,H,7,A,,,,,106
363-U1482B-7H-7-A,67,79,58.27,58.39,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5Y 6/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,7,A,,,,,107
363-U1482B-7H-CC-A,0,21,58.39,58.6,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,7,H,CC,A,,,,,108
363-U1482B-8H-1-A,0,142,58.1,59.52,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,8,H,1,A,,,,,109
363-U1482B-8H-1-A,142,150,59.52,59.6,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),,,,,,,"totally deformed, indistinct upper boundary",,,,,,,,,,,,,363,U1482,B,8,H,1,A,,,,,110
363-U1482B-8H-2-A,0,45,59.6,60.05,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),,,,,,,totally deformed,,,,,,,,,,,,,363,U1482,B,8,H,2,A,,,,,111
363-U1482B-8H-2-A,45,124,60.05,60.84,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),,,,,,,totally deformed,,,,,,,,,,,,,363,U1482,B,8,H,2,A,,,,,112
363-U1482B-8H-2-A,124,150,60.84,61.1,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5Y 6/1 (gray),,,,,,,totally deformed,,,,,,,,,,,,,363,U1482,B,8,H,2,A,,,,,113
363-U1482B-8H-3-A,0,150,61.1,62.6,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),,,,,,,totally deformed,,,,,,,,,,,,,363,U1482,B,8,H,3,A,,,,,114
363-U1482B-8H-4-A,0,150,62.6,64.1,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 5/1 (greenish gray),,,,,,,totally deformed,,,,,,,,,,,,,363,U1482,B,8,H,4,A,,,,,115
363-U1482B-8H-5-A,0,120,64.1,65.3,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),,,,,,,"totaaly deformed, sharp lower boundary",,,,,,,,,,,,,363,U1482,B,8,H,5,A,,,,,116
363-U1482B-8H-5-A,120,150,65.3,65.6,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,8,H,5,A,,,,,117
363-U1482B-8H-6-A,0,150,65.6,67.1,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,8,H,6,A,,,,,118
363-U1482B-8H-7-A,0,67,67.1,67.77,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,8,H,7,A,,,,,119
363-U1482B-8H-CC-A,0,12,67.77,67.89,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,8,H,CC,A,,,,,120
363-U1482B-9H-1-A,0,60,67.6,68.2,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,1,A,,,,,121
363-U1482B-9H-1-A,60,146,68.2,69.06,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,1,A,,,,,122
363-U1482B-9H-2-A,0,10,69.06,69.16,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,2,A,,,,,123
363-U1482B-9H-2-A,10,147,69.16,70.53,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,2,A,,,,,124
363-U1482B-9H-3-A,0,145,70.53,71.98,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,3,A,,,,,125
363-U1482B-9H-4-A,0,10,71.98,72.08,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,4,A,,,,,126
363-U1482B-9H-4-A,10,40,72.08,72.38,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,4,A,,,,,127
363-U1482B-9H-4-A,40,90,72.38,72.88,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,4,A,,,,,128
363-U1482B-9H-4-A,90,130,72.88,73.28,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,4,A,,,,,129
363-U1482B-9H-4-A,130,142,73.28,73.4,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,4,A,,,,,130
363-U1482B-9H-5-A,0,140,73.4,74.8,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,5,A,,,,,131
363-U1482B-9H-6-A,0,86,74.8,75.66,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,6,A,,,,,132
363-U1482B-9H-6-A,86,100,75.66,75.8,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,6,A,,,,,133
363-U1482B-9H-6-A,100,148,75.8,76.28,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,6,A,,,,,134
363-U1482B-9H-7-A,0,108,76.28,77.36,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,7,A,,,,,135
363-U1482B-9H-CC-A,0,28,77.36,77.64,clay-bearing foraminiferal-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,9,H,CC,A,,,,,136
363-U1482B-10H-1-A,0,57,77.1,77.67,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,1,A,,,,,137
363-U1482B-10H-1-A,57,75,77.67,77.85,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,1,A,,,,,138
363-U1482B-10H-1-A,75,147,77.85,78.57,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,1,A,,,,,139
363-U1482B-10H-2-A,0,15,78.57,78.72,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,2,A,,,,,140
363-U1482B-10H-2-A,15,63,78.72,79.2,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,2,A,,,,,141
363-U1482B-10H-2-A,63,146,79.2,80.03,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,2,A,,,,,142
363-U1482B-10H-3-A,0,48,80.03,80.51,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,3,A,,,,,143
363-U1482B-10H-3-A,48,70,80.51,80.73,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,3,A,,,,,144
363-U1482B-10H-3-A,70,145,80.73,81.48,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,3,A,,,,,145
363-U1482B-10H-4-A,0,80,81.48,82.28,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,4,A,,,,,146
363-U1482B-10H-4-A,80,85,82.28,82.33,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,4,A,,,,,147
363-U1482B-10H-4-A,85,146,82.33,82.94,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,4,A,,,,,148
363-U1482B-10H-5-A,0,42,82.94,83.36,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,5,A,,,,,149
363-U1482B-10H-5-A,42,92,83.36,83.86,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,5,A,,,,,150
363-U1482B-10H-5-A,92,147,83.86,84.41,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,5,A,,,,,151
363-U1482B-10H-6-A,0,93,84.41,85.34,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Slumped between 80 and 140cm,,,,,,,,,,,,,363,U1482,B,10,H,6,A,,,,,152
363-U1482B-10H-6-A,93,129,85.34,85.7,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,6,A,,,,,153
363-U1482B-10H-6-A,129,146,85.7,85.87,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,6,A,,,,,154
363-U1482B-10H-7-A,0,47,85.87,86.34,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,7,A,,,,,155
363-U1482B-10H-7-A,47,92,86.34,86.79,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,10,H,7,A,,,,,156
363-U1482B-11H-1-A,0,146,86.6,88.06,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,1,A,,,,,157
363-U1482B-11H-2-A,0,15,88.06,88.21,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,2,A,,,,,158
363-U1482B-11H-2-A,15,40,88.21,88.46,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,2,A,,,,,159
363-U1482B-11H-2-A,40,100,88.46,89.06,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,2,A,,,,,160
363-U1482B-11H-2-A,100,123,89.06,89.29,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,2,A,,,,,161
363-U1482B-11H-2-A,123,146,89.29,89.52,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Slumping between 121 and 135cm,,,,,,,,,,,,,363,U1482,B,11,H,2,A,,,,,162
363-U1482B-11H-3-A,0,13,89.52,89.65,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,3,A,,,,,163
363-U1482B-11H-3-A,13,39,89.65,89.91,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,3,A,,,,,164
363-U1482B-11H-3-A,39,147,89.91,90.99,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,3,A,,,,,165
363-U1482B-11H-4-A,0,43,90.99,91.42,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,4,A,,,,,166
363-U1482B-11H-4-A,43,75,91.42,91.74,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,4,A,,,,,167
363-U1482B-11H-4-A,75,132,91.74,92.31,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,4,A,,,,,168
363-U1482B-11H-4-A,132,146,92.31,92.45,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,4,A,,,,,169
363-U1482B-11H-5-A,0,10,92.45,92.55,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,5,A,,,,,170
363-U1482B-11H-5-A,10,68,92.55,93.13,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,5,A,,,,,171
363-U1482B-11H-5-A,68,90,93.13,93.35,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,5,A,,,,,172
363-U1482B-11H-5-A,90,122,93.35,93.67,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,5,A,,,,,173
363-U1482B-11H-5-A,122,148,93.67,93.93,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,5,A,,,,,174
363-U1482B-11H-6-A,0,50,93.93,94.43,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,6,A,,,,,175
363-U1482B-11H-6-A,50,85,94.43,94.78,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,6,A,,,,,176
363-U1482B-11H-6-A,85,120,94.78,95.13,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,6,A,,,,,177
363-U1482B-11H-6-A,120,146,95.13,95.39,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,6,A,,,,,178
363-U1482B-11H-7-A,0,14,95.39,95.53,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,7,A,,,,,179
363-U1482B-11H-7-A,14,50,95.53,95.89,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,7,A,,,,,180
363-U1482B-11H-7-A,50,94,95.89,96.33,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,11,H,7,A,,,,,181
363-U1482B-12H-1-A,0,52,96.1,96.62,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,1,A,,,,,182
363-U1482B-12H-1-A,52,146,96.62,97.56,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,Sharp boundary at 52cm,,,,,,,,,,,,,363,U1482,B,12,H,1,A,,,,,183
