Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File Data,row_index
339-U1389A-17X-2-A,339,U1389,A,17,17-2,X,2,A,112,135,141.79,142.02,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,363
339-U1389A-17X-2-A,339,U1389,A,17,17-2,X,2,A,135,138,142.02,142.05,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,5Y 4/1 (dark gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,364
339-U1389A-17X-2-A,339,U1389,A,17,17-2,X,2,A,138,149,142.05,142.16,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,365
339-U1389A-17X-2-A,339,U1389,A,17,17-2,X,2,A,149,150,142.16,142.17,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,,366
339-U1389A-17X-3-A,339,U1389,A,17,17-3,X,3,A,0,42,142.17,142.59,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,inverse grading,,,,,slight_339 [DB91],3,,,Mottled,100,100,,367
339-U1389A-17X-3-A,339,U1389,A,17,17-3,X,3,A,42,118,142.59,143.35,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Slightly silty (forams?),100,100,,368
339-U1389A-17X-3-A,339,U1389,A,17,17-3,X,3,A,118,150,143.35,143.67,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,,369
339-U1389A-17X-4-A,339,U1389,A,17,17-4,X,4,A,0,131,143.67,144.98,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,,,,100,100,,370
339-U1389A-17X-4-A,339,U1389,A,17,17-4,X,4,A,131,150,144.98,145.17,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,,371
339-U1389A-17X-5-A,339,U1389,A,17,17-5,X,5,A,0,4,145.17,145.21,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,,372
339-U1389A-17X-5-A,339,U1389,A,17,17-5,X,5,A,4,17,145.21,145.34,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,,100,100,,373
339-U1389A-17X-5-A,339,U1389,A,17,17-5,X,5,A,17,30,145.34,145.47,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,,,,,slight_339 [DB91],3,,,,100,100,,374
339-U1389A-17X-5-A,339,U1389,A,17,17-5,X,5,A,30,67,145.47,145.84,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,inverse grading,,,,,slight_339 [DB91],3,few [A48],,Shell fragments in clusters,100,100,,375
339-U1389A-17X-5-A,339,U1389,A,17,17-5,X,5,A,67,150,145.84,146.67,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Slightly silty (forams?),100,100,,376
339-U1389A-17X-6-A,339,U1389,A,17,17-6,X,6,A,0,10,146.67,146.77,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Slightly silty (forams?),100,100,,377
339-U1389A-17X-6-A,339,U1389,A,17,17-6,X,6,A,10,16,146.77,146.83,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragment,100,100,,378
339-U1389A-17X-6-A,339,U1389,A,17,17-6,X,6,A,16,118,146.83,147.85,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Slightly silty (forams?),100,100,,379
339-U1389A-17X-CC-A,339,U1389,A,17,17-CC,X,CC,A,0,47,147.85,148.32,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Slightly silty (forams?),100,100,,380
339-U1389A-18X-1-A,339,U1389,A,18,18-1,X,1,A,0,150,149.5,151,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"16-19 cm: black silt-filled vertical burrow (?), 135 and 148 cm: shell fragments",100,100,,381
339-U1389A-18X-2-A,339,U1389,A,18,18-2,X,2,A,0,114,151,152.14,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,76-77 and 105 cm: shell fragments,100,100,,382
339-U1389A-18X-2-A,339,U1389,A,18,18-2,X,2,A,114,150,152.14,152.5,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,,100,100,,383
339-U1389A-18X-3-A,339,U1389,A,18,18-3,X,3,A,0,16,152.5,152.66,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,,,,,slight_339 [DB91],3,,,Mottled,100,100,,384
339-U1389A-18X-3-A,339,U1389,A,18,18-3,X,3,A,16,80,152.66,153.3,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,few [A48],,"Few shell fragments, mottled",100,100,,385
339-U1389A-18X-3-A,339,U1389,A,18,18-3,X,3,A,80,99,153.3,153.49,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,,,,,slight_339 [DB91],3,,,Mottled,100,100,,386
339-U1389A-18X-3-A,339,U1389,A,18,18-3,X,3,A,99,116,153.49,153.66,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,387
339-U1389A-18X-3-A,339,U1389,A,18,18-3,X,3,A,114,150,153.64,154,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"With shell fragments, mottled",100,100,,388
339-U1389A-18X-3-A,339,U1389,A,18,18-3,X,3,A,116,146,153.66,153.96,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,inverse grading,,,,,slight_339 [DB91],3,,,Mottled,100,100,,389
339-U1389A-18X-3-A,339,U1389,A,18,18-3,X,3,A,146,150,153.96,154,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,390
339-U1389A-18X-4-A,339,U1389,A,18,18-4,X,4,A,0,29,154,154.29,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,inverse grading,,,,,slight_339 [DB91],3,few [A48],,"3-4: scaphopod, few shell fragments, mottled, a little bit less greenish",100,100,,391
339-U1389A-18X-4-A,339,U1389,A,18,18-4,X,4,A,29,98,154.29,154.98,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,"Mottled, a little bit less greenish",100,100,,392
339-U1389A-18X-4-A,339,U1389,A,18,18-4,X,4,A,98,150,154.98,155.5,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Mottled, a little bit less greenish",100,100,,393
339-U1389A-18X-5-A,339,U1389,A,18,18-5,X,5,A,0,3,155.5,155.53,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,Few small fragments,100,100,,394
339-U1389A-18X-5-A,339,U1389,A,18,18-5,X,5,A,3,99,155.53,156.49,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,"More reddish, small fragments",100,100,,395
339-U1389A-18X-5-A,339,U1389,A,18,18-5,X,5,A,99,119,156.49,156.69,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Small shell fragments,100,100,,396
339-U1389A-18X-5-A,339,U1389,A,18,18-5,X,5,A,119,150,156.69,157,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Small shell fragments,100,100,,397
339-U1389A-18X-6-A,339,U1389,A,18,18-6,X,6,A,0,8,157,157.08,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,398
339-U1389A-18X-6-A,339,U1389,A,18,18-6,X,6,A,8,13,157.08,157.13,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,,100,100,,399
339-U1389A-18X-6-A,339,U1389,A,18,18-6,X,6,A,13,35,157.13,157.35,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,400
339-U1389A-18X-6-A,339,U1389,A,18,18-6,X,6,A,35,45,157.35,157.45,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,401
339-U1389A-18X-6-A,339,U1389,A,18,18-6,X,6,A,45,83,157.45,157.83,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Small shell fragments all along the section, mottled",100,100,,402
339-U1389A-18X-CC-A,339,U1389,A,18,18-CC,X,CC,A,0,43,157.83,158.26,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Small shell fragments, mottled",100,100,,403
339-U1389A-19X-1-A,339,U1389,A,19,19-1,X,1,A,0,56,159,159.56,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"With small shell fragments, mottled",100,100,,404
339-U1389A-19X-1-A,339,U1389,A,19,19-1,X,1,A,56,64,159.56,159.64,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,405
339-U1389A-19X-2-A,339,U1389,A,19,19-2,X,2,A,0,27,159.64,159.91,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,406
339-U1389A-19X-2-A,339,U1389,A,19,19-2,X,2,A,27,60,159.91,160.24,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,407
339-U1389A-19X-2-A,339,U1389,A,19,19-2,X,2,A,60,66,160.24,160.3,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,408
339-U1389A-19X-2-A,339,U1389,A,19,19-2,X,2,A,66,118,160.3,160.82,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,bigradational bedding,,,,,slight_339 [DB91],3,,,Mottled,100,100,,409
339-U1389A-19X-2-A,339,U1389,A,19,19-2,X,2,A,118,150,160.82,161.14,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,410
339-U1389A-19X-3-A,339,U1389,A,19,19-3,X,3,A,0,35,161.14,161.49,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,411
339-U1389A-19X-3-A,339,U1389,A,19,19-3,X,3,A,35,40,161.49,161.54,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,412
339-U1389A-19X-3-A,339,U1389,A,19,19-3,X,3,A,40,67,161.54,161.81,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,inverse grading,,,,,slight_339 [DB91],3,,,66 cm: small coral branch fragment,100,100,,413
339-U1389A-19X-3-A,339,U1389,A,19,19-3,X,3,A,67,150,161.81,162.64,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,,414
339-U1389A-19X-4-A,339,U1389,A,19,19-4,X,4,A,0,31,162.64,162.95,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,,100,100,,415
339-U1389A-19X-4-A,339,U1389,A,19,19-4,X,4,A,31,63,162.95,163.27,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,"Mottled, few shell fragments",100,100,,416
339-U1389A-19X-4-A,339,U1389,A,19,19-4,X,4,A,63,108,163.27,163.72,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Mottled, few shell fragment",100,100,,417
339-U1389A-19X-5-A,339,U1389,A,19,19-5,X,5,A,0,23,163.72,163.95,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,"Mottled, few shell fragments",100,100,,418
339-U1389A-19X-5-A,339,U1389,A,19,19-5,X,5,A,23,48,163.95,164.2,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,419
339-U1389A-19X-5-A,339,U1389,A,19,19-5,X,5,A,48,150,164.2,165.22,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"62, 64 and 76 cm: shell fragments",100,100,,420
339-U1389A-19X-6-A,339,U1389,A,19,19-6,X,6,A,0,7,165.22,165.29,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,,421
339-U1389A-19X-6-A,339,U1389,A,19,19-6,X,6,A,7,24,165.29,165.46,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,15 cm: shell fragment,100,100,,422
339-U1389A-19X-6-A,339,U1389,A,19,19-6,X,6,A,24,150,165.46,166.72,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,,423
339-U1389A-19X-7-A,339,U1389,A,19,19-7,X,7,A,0,20,166.72,166.92,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,,424
339-U1389A-19X-7-A,339,U1389,A,19,19-7,X,7,A,20,45,166.92,167.17,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,bigradational bedding,,,,,slight_339 [DB91],3,,,,100,100,,425
339-U1389A-19X-7-A,339,U1389,A,19,19-7,X,7,A,45,128,167.17,168,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,,426
339-U1389A-19X-CC-A,339,U1389,A,19,19-CC,X,CC,A,0,36,168,168.36,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,,427
339-U1389A-19X-CC-A,339,U1389,A,19,19-CC,X,CC,A,36,37,168.36,168.37,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,,428
339-U1389A-20X-1-A,339,U1389,A,20,20-1,X,1,A,0,90,168.5,169.4,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"8, 19 and 69 cm: cracks",100,100,,429
339-U1389A-20X-2-A,339,U1389,A,20,20-2,X,2,A,0,115,169.4,170.55,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"103 cm: shell fragments, 112-121 cm: black diffuse patches",100,100,,430
339-U1389A-20X-2-A,339,U1389,A,20,20-2,X,2,A,115,121,170.55,170.61,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Mottled,100,100,,431
339-U1389A-20X-2-A,339,U1389,A,20,20-2,X,2,A,121,150,170.61,170.9,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,127 cm: shell fragments,100,100,,432
