Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
346-U1429A-16H-4-A,0,148,132.09,133.57,,nannofossil ooze [Leg339],with silt [Leg339],nannofossil ooze  with silt ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,16,H,4,A,144
346-U1429A-16H-5-A,0,149,133.57,135.06,silty [Leg339],nannofossil ooze [Leg339],with volcanic ash [Leg339],silty  nannofossil ooze  with volcanic ash ,vitric,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,16,H,5,A,145
346-U1429A-16H-6-A,0,150,135.06,136.56,silty [Leg339],nannofossil ooze [Leg339],with volcanic ash [Leg339],silty  nannofossil ooze  with volcanic ash ,vitric,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,16,H,6,A,146
346-U1429A-16H-7-A,0,78,136.56,137.34,silty [Leg339],nannofossil ooze [Leg339],with volcanic ash [Leg339],silty  nannofossil ooze  with volcanic ash ,vitric,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,16,H,7,A,147
346-U1429A-16H-CC-A,0,31,137.34,137.65,silty [Leg339],nannofossil ooze [Leg339],with volcanic ash [Leg339],silty  nannofossil ooze  with volcanic ash ,vitric,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,16,H,CC,A,148
346-U1429A-17H,0,1006,137.1,147.16,volcanic glass bearing,nannofossil ooze [Leg339],with silt [Leg339],volcanic glass bearing nannofossil ooze  with silt ,vitric,volcaniclastic-bearing,2,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,volcanic glass bearing  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,17,H,,,149
346-U1429A-17H-7-A,77,79,146.8,146.82,,sand [Leg210],with volcanic ash [Leg339],sand  with volcanic ash ,vitric,trace amount,1,patch or bleb,N 5 (gray),,,,,,,,,,,,,,,,,sand ,sand   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,17,H,7,A,150
346-U1429A-17H-CC-A,0,1,146.82,146.83,,sand [Leg210],with volcanic ash [Leg339],sand  with volcanic ash ,vitric,trace amount,1,patch or bleb,N 5 (gray),,,,,,,,,,,,,,,,,sand ,sand   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,17,H,CC,A,151
346-U1429A-18H-1-A,0,150,146.6,148.1,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,18,H,1,A,152
346-U1429A-18H-2-A,0,100,148.1,149.1,volcanic glass rich,nannofossil ooze [Leg339],,volcanic glass rich nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,volcanic glass rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,18,H,2,A,153
346-U1429A-18H-2-A,100,115,149.1,149.25,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,18,H,2,A,154
346-U1429A-18H-3-A,0,52,149.25,149.77,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,18,H,3,A,155
346-U1429A-18H-3-A,52,135,149.77,150.6,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,18,H,3,A,156
346-U1429A-18H-4-A,0,128,150.6,151.88,diatom rich,nannofossil ooze [Leg339],,diatom rich nannofossil ooze ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,18,H,4,A,157
346-U1429A-18H-5-A,0,101,151.88,152.89,diatom rich,nannofossil ooze [Leg339],,diatom rich nannofossil ooze ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,18,H,5,A,158
346-U1429A-18H-6-A,0,57,152.89,153.46,diatom rich,nannofossil ooze [Leg339],,diatom rich nannofossil ooze ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,18,H,6,A,159
346-U1429A-18H-CC-A,0,17,153.46,153.63,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,18,H,CC,A,160
346-U1429A-18H-CC-A,17,27,153.63,153.73,diatom rich,nannofossil ooze [Leg339],,diatom rich nannofossil ooze ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,18,H,CC,A,161
346-U1429A-20H,0,988,156.1,165.98,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,20,H,,,162
346-U1429A-20H-1-A,35,40,156.45,156.5,,sand [Leg210],,sand ,,,,normal grading,N 6 (gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,Turbidite?,,,,,,,,,,,,,,,,,,,346,U1429,A,20,H,1,A,163
346-U1429A-20H-2-A,55,61,158.15,158.21,,sand [Leg210],,sand ,,,,normal grading,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,Turbidite?,,,,,,,,,,,,,,,,,,,346,U1429,A,20,H,2,A,164
346-U1429A-21H-1-A,0,150,165.6,167.1,,nannofossil ooze [Leg339],with volcanic ash [Leg339],nannofossil ooze  with volcanic ash ,vitric,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,1,A,165
346-U1429A-21H-2-A,0,136,167.1,168.46,,nannofossil ooze [Leg339],with volcanic ash [Leg339],nannofossil ooze  with volcanic ash ,vitric,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,2,A,166
346-U1429A-21H-2-A,136,150,168.46,168.6,,tephra [FS84],,tephra ,,,,normal grading,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,2,A,167
346-U1429A-21H-3-A,0,5,168.6,168.65,volcanic glass rich,sand [Leg210],,volcanic glass rich sand ,,,,normal grading,N 4 (dark gray),,,,,,,,,,,,,,,,,volcanic glass rich  sand ,sand ,,,,,,,,,,Strong erosional contact. Turbidite?,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,3,A,168
346-U1429A-21H-3-A,5,150,168.65,170.1,,nannofossil ooze [Leg339],with volcanic ash [Leg339],nannofossil ooze  with volcanic ash ,vitric,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,3,A,169
346-U1429A-21H-4-A,0,153,170.1,171.63,,nannofossil ooze [Leg339],with volcanic ash [Leg339],nannofossil ooze  with volcanic ash ,vitric,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,4,A,170
346-U1429A-21H-5-A,0,157,171.63,173.2,,nannofossil ooze [Leg339],with volcanic ash [Leg339],nannofossil ooze  with volcanic ash ,vitric,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,5,A,171
346-U1429A-21H-6-A,0,76,173.2,173.96,,nannofossil ooze [Leg339],with volcanic ash [Leg339],nannofossil ooze  with volcanic ash ,vitric,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,6,A,172
346-U1429A-21H-6-A,76,115,173.96,174.35,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,6,A,173
346-U1429A-21H-6-A,115,118,174.35,174.38,,sand [Leg210],,sand ,,,,lens or pod [BJ84],N 5 (gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,6,A,174
346-U1429A-21H-6-A,118,153,174.38,174.73,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,6,A,175
346-U1429A-21H-7-A,0,83,174.73,175.56,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,7,A,176
346-U1429A-21H-CC-A,0,23,175.56,175.79,,nannofossil ooze [Leg339],with sand [Leg339],nannofossil ooze  with sand ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,21,H,CC,A,177
346-U1429A-22H-1-A,0,149,175.1,176.59,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,22,H,1,A,178
346-U1429A-22H-2-A,0,150,176.59,178.09,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,22,H,2,A,179
346-U1429A-22H-3-A,0,103,178.09,179.12,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,22,H,3,A,180
346-U1429A-22H-3-A,103,127,179.12,179.36,,sand [Leg210],,sand ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,22,H,3,A,181
346-U1429A-22H-4-A,0,102,179.36,180.38,,sand [Leg210],,sand ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,22,H,4,A,182
346-U1429A-22H-5-A,0,103,180.38,181.41,,sand [Leg210],,sand ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,22,H,5,A,183
346-U1429A-22H-6-A,0,88,181.41,182.29,,sand [Leg210],,sand ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,22,H,6,A,184
346-U1429A-22H-7-A,0,67,182.29,182.96,,sand [Leg210],,sand ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,22,H,7,A,185
346-U1429A-22H-CC-A,0,16,182.96,183.12,,sand [Leg210],,sand ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,22,H,CC,A,186
346-U1429A-23H-1-A,0,94,184.6,185.54,,sand [Leg210],,sand ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,23,H,1,A,187
346-U1429A-23H-2-A,0,78,185.54,186.32,,sand [Leg210],,sand ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,23,H,2,A,188
346-U1429A-23H-3-A,0,93,186.32,187.25,,sand [Leg210],,sand ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,23,H,3,A,189
346-U1429A-23H-4-A,0,98,187.25,188.23,,sand [Leg210],,sand ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,23,H,4,A,190
346-U1429A-23H-CC-A,0,5,188.23,188.28,,sand [Leg210],,sand ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,23,H,CC,A,191
