Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
367-U1499A-47X-7-A,0,32,442.91,443.23,,clay [Leg339],,clay,clay,,5Y 3/2 (dark olive gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,47,X,7,A,657
367-U1499A-47X-7-A,32,34,443.23,443.25,,foraminiferal sand [X363],,foraminiferal sand,foraminiferal sand,,5Y 5/1 (gray),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,erosive,,thin bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,47,X,7,A,658
367-U1499A-47X-7-A,34,57,443.25,443.48,,clay [Leg339],,clay,clay,,5Y 3/2 (dark olive gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,47,X,7,A,659
367-U1499A-47X-CC-A,0,16,443.48,443.64,,clay [Leg339],,clay,clay,,5Y 3/2 (dark olive gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,47,X,CC,A,660
367-U1499A-47X-CC-A,16,21,443.64,443.69,foraminifer rich,silt [Leg339],,foraminifer rich silt,foraminifer rich silt,,5Y 5/1 (gray),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,erosive,,thin bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,47,X,CC,A,661
367-U1499A-47X-CC-A,21,33,443.69,443.81,,clay [Leg339],,clay,clay,,5Y 3/2 (dark olive gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,47,X,CC,A,662
367-U1499A-48X-1-A,0,93,443.7,444.63,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,1,A,663
367-U1499A-48X-1-A,93,96,444.63,444.66,foraminifer rich,silty sand [Leg339],,foraminifer rich silty sand,foraminifer rich silty sand,,GLEY 1 6/N (gray),well consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,very thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,1,A,664
367-U1499A-48X-1-A,96,135,444.66,445.05,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,1,A,665
367-U1499A-48X-1-A,135,138,445.05,445.08,foraminifer rich,silty sand [Leg339],,foraminifer rich silty sand,foraminifer rich silty sand,,GLEY 1 6/N (gray),well consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,very thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,1,A,666
367-U1499A-48X-1-A,138,150,445.08,445.2,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,1,A,667
367-U1499A-48X-2-A,0,20,445.2,445.4,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,2,A,668
367-U1499A-48X-2-A,20,24,445.4,445.44,foraminifer rich,silty sand [Leg339],,foraminifer rich silty sand,foraminifer rich silty sand,,GLEY 1 6/N (gray),well consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,very thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,2,A,669
367-U1499A-48X-2-A,24,119,445.44,446.39,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,2,A,670
367-U1499A-48X-2-A,119,122,446.39,446.42,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [2014],,,,erosive,horizontal,very thin bed [B01],parallel lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,2,A,671
367-U1499A-48X-2-A,122,136,446.42,446.56,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,2,A,672
367-U1499A-48X-3-A,0,18,446.7,446.88,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,3,A,673
367-U1499A-48X-3-A,18,21,446.88,446.91,foraminifer rich,silty sand [Leg339],,foraminifer rich silty sand,foraminifer rich silty sand,,GLEY 1 6/N (gray),well consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,very thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,3,A,674
367-U1499A-48X-3-A,21,45,446.91,447.15,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,3,A,675
367-U1499A-48X-3-A,45,49,447.15,447.19,foraminifer rich,silty sand [Leg339],,foraminifer rich silty sand,foraminifer rich silty sand,,GLEY 1 6/N (gray),well consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,very thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,3,A,676
367-U1499A-48X-3-A,49,65,447.19,447.35,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,3,A,677
367-U1499A-48X-3-A,65,68,447.35,447.38,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [2014],,,,erosive,horizontal,very thin bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,3,A,678
367-U1499A-48X-3-A,68,123,447.38,447.93,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,3,A,679
367-U1499A-48X-3-A,123,125,447.93,447.95,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [2014],,,,erosive,horizontal,very thin bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,3,A,680
367-U1499A-48X-3-A,125,150,447.95,448.2,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,3,A,681
367-U1499A-48X-4-A,0,141,448.2,449.61,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,4,A,682
367-U1499A-48X-4-A,0,150,448.2,449.7,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,4,A,683
367-U1499A-48X-4-A,141,144,449.61,449.64,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [2014],,,,erosive,horizontal,very thin bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,4,A,684
367-U1499A-48X-5-A,0,11,449.7,449.81,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,5,A,685
367-U1499A-48X-5-A,11,14,449.81,449.84,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [2014],,,,erosive,horizontal,very thin bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,5,A,686
367-U1499A-48X-5-A,14,18,449.84,449.88,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,5,A,687
367-U1499A-48X-5-A,18,54,449.88,450.24,,foraminiferal sand [X363],,foraminiferal sand,foraminiferal sand,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,medium bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,5,A,688
367-U1499A-48X-5-A,54,136,450.24,451.06,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,5,A,689
367-U1499A-48X-5-A,136,141,451.06,451.11,,foraminiferal clayey sand [X363],,foraminiferal clayey sand,foraminiferal clayey sand,,GLEY 1 6/N (gray),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,very thin bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,5,A,690
367-U1499A-48X-5-A,141,150,451.11,451.2,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,5,A,691
367-U1499A-48X-6-A,0,17,451.2,451.37,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,6,A,692
367-U1499A-48X-6-A,17,23,451.37,451.43,,foraminiferal sand [X363],,foraminiferal sand,foraminiferal sand,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,very thin bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,6,A,693
367-U1499A-48X-6-A,23,70,451.43,451.9,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,6,A,694
367-U1499A-48X-6-A,70,73,451.9,451.93,,foraminiferal clayey sand [X363],,foraminiferal clayey sand,foraminiferal clayey sand,,GLEY 1 6/N (gray),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,very thin bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,6,A,695
367-U1499A-48X-6-A,73,150,451.93,452.7,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,6,A,696
367-U1499A-48X-7-A,0,52,452.7,453.22,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,7,A,697
367-U1499A-48X-CC-A,0,39,453.22,453.61,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,48,X,CC,A,698
367-U1499A-49X-1-A,0,90,453.4,454.3,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,,,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,49,X,1,A,699
367-U1499A-49X-1-A,90,92,454.3,454.32,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,erosive,horizontal,very thin bed [B01],cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,49,X,1,A,700
367-U1499A-49X-1-A,92,150,454.32,454.9,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,49,X,1,A,701
367-U1499A-49X-2-A,0,150,454.9,456.4,,clay [Leg339],with silt [2014],clay,clay with silt,,7.5YR 5/1 (gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,49,X,2,A,702
367-U1499A-49X-3-A,0,135,456.4,457.75,,clay [Leg339],with silt [2014],clay,clay with silt,,5Y 3/2 (dark olive gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,49,X,3,A,703
367-U1499A-49X-4-A,0,150,457.9,459.4,,clay [Leg339],with silt [2014],clay,clay with silt,,7.5YR 5/1 (gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,49,X,4,A,704
367-U1499A-49X-5-A,0,80,459.4,460.2,,clay [Leg339],with silt [2014],clay,clay with silt,,5Y 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,49,X,5,A,705
367-U1499A-49X-5-A,80,84.5,460.2,460.245,,silt [Leg339],,silt,silt,,GLEY 1 7/10Y (light greenish grey),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,erosive,horizontal,very thin bed [B01],lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,49,X,5,A,706
367-U1499A-49X-5-A,84.5,150,460.245,460.9,,clay [Leg339],with silt [2014],clay,clay with silt,,5Y 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,49,X,5,A,707
367-U1499A-49X-6-A,0,121,460.9,462.11,,clay [Leg339],with silt [2014],clay,clay with silt,,5Y 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,49,X,6,A,708
367-U1499A-49X-7-A,0,80,462.11,462.91,,clay [Leg339],with silt [2014],clay,clay with silt,,5Y 3/1 (very dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,49,X,7,A,709
367-U1499A-49X-CC-A,0,46,462.91,463.37,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,49,X,CC,A,710
367-U1499A-50X-1-A,0,44,463.1,463.54,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,50,X,1,A,711
367-U1499A-50X-1-A,44,56,463.54,463.66,,silt [Leg339],,silt,silt,,N 3 (very dark gray),well consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,horizontal,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,50,X,1,A,712
367-U1499A-50X-1-A,56,130,463.66,464.4,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,50,X,1,A,713
367-U1499A-50X-1-A,130,134,464.4,464.44,foraminifer rich,silt [Leg339],,foraminifer rich silt,foraminifer rich silt,,GLEY 1 7/10Y (light greenish grey),moderately consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,erosive,sub-horizontal,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,50,X,1,A,714
367-U1499A-50X-1-A,134,150,464.44,464.6,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,50,X,1,A,715
367-U1499A-50X-2-A,0,26,464.6,464.86,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,50,X,2,A,716
367-U1499A-50X-2-A,26,29,464.86,464.89,foraminifer rich,silt [Leg339],,foraminifer rich silt,foraminifer rich silt,,GLEY 1 7/10Y (light greenish grey),moderately consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,erosive,sub-horizontal,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,50,X,2,A,717
367-U1499A-50X-2-A,29,83,464.89,465.43,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,50,X,2,A,718
367-U1499A-50X-2-A,83,85,465.43,465.45,foraminifer rich,silt [Leg339],,foraminifer rich silt,foraminifer rich silt,,GLEY 1 7/10Y (light greenish grey),moderately consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,erosive,sub-horizontal,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,50,X,2,A,719
