Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
367-U1500B-29R-3-A,23,53,1109.97,1110.27,,claystone [Leg339],,claystone,claystone,,7.5YR 3/1 (very dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,29,R,3,A,191
367-U1500B-29R-3-A,53,58,1110.27,1110.32,,claystone [Leg339],,claystone,claystone,,GLEY 1 2.5/5GY (greenish black),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,29,R,3,A,192
367-U1500B-29R-3-A,58,90,1110.32,1110.64,,claystone [Leg339],with sand [2014],claystone,claystone with sand,,10YR 3/1 (very dark gray),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,moderate [DB86],2,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,29,R,3,A,193
367-U1500B-29R-3-A,90,101,1110.64,1110.75,,sandstone [Leg339],with foraminifers [2014],sandstone,sandstone with foraminifers,,GLEY 1 3/5GY (very dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,moderate [2014],,,,,,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,29,R,3,A,194
367-U1500B-31R-1-A,0,111,1126.6,1127.71,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,,,lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,31,R,1,A,195
367-U1500B-31R-1-A,111,130,1127.71,1127.9,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,planar,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,31,R,1,A,196
367-U1500B-31R-1-A,130,152,1127.9,1128.12,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,31,R,1,A,197
367-U1500B-32R-1-A,0,25,1136.3,1136.55,,sandstone [Leg339],with foraminifers [2014],sandstone,sandstone with foraminifers,,GLEY 1 3/5GY (very dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,moderate [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,32,R,1,A,198
367-U1500B-34R-1-A,0,6,1155.7,1155.76,,sandstone [Leg339],,sandstone,sandstone,,GLEY 2 3/10G (very dark greenish gray),lithified [B84],medium sand [W22_2],5,very coarse sand [W22_2],7,poor [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,34,R,1,A,199
367-U1500B-35R-1-A,0,5,1165.4,1165.45,,sandstone [Leg339],,sandstone,sandstone,,GLEY 2 3/5B (very dark bluish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,well [2014],,,,,,,,367,U1500,B,35,R,1,A,200
367-U1500B-37R-1-A,0,24,1184.8,1185.04,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 6/5G (greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,37,R,1,A,201
367-U1500B-37R-1-A,24,35,1185.04,1185.15,,claystone [Leg339],,claystone,claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,37,R,1,A,202
367-U1500B-37R-1-A,35,45,1185.15,1185.25,,sandstone [Leg339],with foraminifers [2014],sandstone,sandstone with foraminifers,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [2014],,,,,,,intraclast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,37,R,1,A,203
367-U1500B-37R-1-A,50,61,1185.3,1185.41,,claystone [Leg339],,claystone,claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,37,R,1,A,204
367-U1500B-37R-1-A,61,66,1185.41,1185.46,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 2.5/5GY (greenish black),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,37,R,1,A,205
367-U1500B-39R-1-A,0,16,1204.2,1204.36,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 6/5G (greenish gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,39,R,1,A,206
367-U1500B-40R-1-A,0,33,1213.9,1214.23,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 4/10GY (dark greenish gray),lithified [B84],medium sand [W22_2],5,very coarse sand [W22_2],7,poor [2014],,,,,,,massive [BJ84],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,40,R,1,A,207
367-U1500B-40R-1-A,33,62,1214.23,1214.52,,claystone [Leg339],,claystone,claystone,,10YR 3/1 (very dark gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,40,R,1,A,208
367-U1500B-42R-1-A,0,18,1233.3,1233.48,,silty claystone [S54],,silty claystone,silty claystone,,10YR 3/1 (very dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,1,A,209
367-U1500B-42R-1-A,18,72,1233.48,1234.02,,claystone [Leg339],,claystone,claystone,,5YR 3/2 (dark reddish brown),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,bioturbated,sub-horizontal,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,1,A,210
367-U1500B-42R-1-A,72,78,1234.02,1234.08,,claystone [Leg339],,claystone,claystone,,GLEY 1 5/10GY (greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,1,A,211
367-U1500B-42R-1-A,78,135,1234.08,1234.65,,claystone [Leg339],,claystone,claystone,,5YR 3/2 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,1,A,212
367-U1500B-42R-2-A,0,126,1234.65,1235.91,,claystone [Leg339],,claystone,claystone,,5YR 3/3 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,2,A,213
367-U1500B-42R-3-A,0,142,1235.91,1237.33,,claystone [Leg339],,claystone,claystone,,5YR 3/3 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,3,A,214
367-U1500B-42R-4-A,0,84,1237.33,1238.17,,claystone [Leg339],,claystone,claystone,,5YR 3/3 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,sub-horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,4,A,215
367-U1500B-42R-4-A,84,88,1238.17,1238.21,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5G (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,sub-horizontal,,lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,4,A,216
367-U1500B-42R-4-A,88,94,1238.21,1238.27,,claystone [Leg339],,claystone,claystone,,5YR 3/3 (dark reddish brown),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,4,A,217
367-U1500B-42R-5-A,0,64,1238.27,1238.91,,claystone [Leg339],,claystone,claystone,,5YR 3/3 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,5,A,218
367-U1500B-42R-5-A,64,67,1238.91,1238.94,,silty sandstone [Leg339],,silty sandstone,silty sandstone,,GLEY 1 4/N (dark gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,erosive,sub-horizontal,,parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,5,A,219
367-U1500B-42R-5-A,67,77,1238.94,1239.04,,claystone [Leg339],,claystone,claystone,,5YR 3/3 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,5,A,220
367-U1500B-42R-CC-A,0,5,1239.04,1239.09,,claystone [Leg339],,claystone,claystone,,5YR 3/2 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,42,R,CC,A,221
367-U1500B-43R-1-A,0,107,1243,1244.07,,claystone [Leg339],,claystone,claystone,,5YR 3/3 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,43,R,1,A,222
367-U1500B-43R-1-A,107,115,1244.07,1244.15,,claystone [Leg339],,claystone,claystone,,GLEY 1 5/10GY (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,43,R,1,A,223
367-U1500B-43R-1-A,115,128,1244.15,1244.28,,claystone [Leg339],,claystone,claystone,,5YR 5/2 (reddish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,43,R,1,A,224
367-U1500B-43R-1-A,128,150,1244.28,1244.5,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5G (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,43,R,1,A,225
367-U1500B-43R-2-A,0,37,1244.5,1244.87,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5G (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,43,R,2,A,226
367-U1500B-43R-2-A,37,108,1244.87,1245.58,,claystone [Leg339],,claystone,claystone,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,43,R,2,A,227
367-U1500B-43R-3-A,0,147,1245.58,1247.05,,claystone [Leg339],,claystone,claystone,,5YR 3/3 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,43,R,3,A,228
367-U1500B-43R-4-A,0,11,1247.05,1247.16,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5G (dark greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,43,R,4,A,229
367-U1500B-43R-4-A,11,150,1247.16,1248.55,,claystone [Leg339],,claystone,claystone,,5YR 3/3 (dark reddish brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,43,R,4,A,230
367-U1500B-43R-5-A,0,88,1248.55,1249.43,,claystone [Leg339],,claystone,claystone,,5YR 3/2 (dark reddish brown),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,43,R,5,A,231
367-U1500B-43R-CC-A,0,16,1249.43,1249.59,,claystone [Leg339],,claystone,claystone,,5YR 6/1 (gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,43,R,CC,A,232
367-U1500B-44R-1-A,0,122,1252.7,1253.92,,claystone [Leg339],,claystone,claystone,,5YR 3/2 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,concretion,copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,44,R,1,A,233
367-U1500B-44R-2-A,0,78,1253.92,1254.7,,claystone [Leg339],,claystone,claystone,,5YR 3/2 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,44,R,2,A,234
367-U1500B-44R-2-A,78,103,1254.7,1254.95,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5G (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,44,R,2,A,235
367-U1500B-44R-2-A,103,113,1254.95,1255.05,,claystone [Leg339],,claystone,claystone,,5YR 3/2 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,44,R,2,A,236
367-U1500B-44R-3-A,0,60,1255.05,1255.65,,claystone [Leg339],,claystone,claystone,,5YR 3/2 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,44,R,3,A,237
367-U1500B-44R-3-A,60,65,1255.65,1255.7,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5G (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,44,R,3,A,238
367-U1500B-44R-3-A,65,68,1255.7,1255.73,,claystone [Leg339],,claystone,claystone,,5YR 3/2 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,44,R,3,A,239
367-U1500B-44R-3-A,68,70,1255.73,1255.75,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5G (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,44,R,3,A,240
367-U1500B-44R-3-A,70,94,1255.75,1255.99,,claystone [Leg339],,claystone,claystone,,5YR 3/2 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,44,R,3,A,241
367-U1500B-44R-CC-A,0,23,1255.99,1256.22,,claystone [Leg339],,claystone,claystone,,5YR 3/2 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,44,R,CC,A,242
367-U1500B-45R-1-A,0,150,1262.4,1263.9,,claystone [Leg339],,claystone,claystone,,2.5YR 3/2 (dusky red),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,45,R,1,A,243
367-U1500B-45R-2-A,0,150,1263.9,1265.4,,claystone [Leg339],,claystone,claystone,,2.5YR 3/2 (dusky red),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,45,R,2,A,244
367-U1500B-45R-3-A,0,4,1265.4,1265.44,,claystone [Leg339],,claystone,claystone,,2.5YR 3/2 (dusky red),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,45,R,3,A,245
367-U1500B-45R-3-A,4,16,1265.44,1265.56,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,45,R,3,A,246
367-U1500B-45R-3-A,16,150,1265.56,1266.9,,claystone [Leg339],,claystone,claystone,,2.5YR 3/2 (dusky red),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,45,R,3,A,247
367-U1500B-45R-4-A,0,150,1266.9,1268.4,,claystone [Leg339],,claystone,claystone,,2.5YR 3/2 (dusky red),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,45,R,4,A,248
367-U1500B-45R-5-A,0,150,1268.4,1269.9,,claystone [Leg339],,claystone,claystone,,2.5YR 3/2 (dusky red),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,45,R,5,A,249
367-U1500B-45R-6-A,0,121,1269.9,1271.11,,claystone [Leg339],,claystone,claystone,,2.5YR 3/2 (dusky red),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,45,R,6,A,250
367-U1500B-45R-7-A,0,77,1271.11,1271.88,,claystone [Leg339],,claystone,claystone,,2.5YR 3/2 (dusky red),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,45,R,7,A,251
367-U1500B-45R-CC-A,0,15,1271.88,1272.03,,claystone [Leg339],,claystone,claystone,,2.5YR 3/2 (dusky red),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,45,R,CC,A,252
367-U1500B-46R-1-A,0,150,1272.1,1273.6,,claystone [Leg339],with biogenic carbonate [2014],claystone,claystone with biogenic carbonate,,5YR 4/2 (dark reddish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,heavy [DB86],3,,,,concretion,copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,1,A,253
367-U1500B-46R-2-A,0,88,1273.6,1274.48,calcareous rich,claystone [Leg339],,calcareous rich claystone,calcareous rich claystone,,5YR 4/2 (dark reddish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,2,A,254
367-U1500B-46R-2-A,88,99,1274.48,1274.59,,claystone [Leg339],,claystone,claystone,,5YR 5/4 (reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,2,A,255
367-U1500B-46R-2-A,99,150,1274.59,1275.1,,claystone [Leg339],,claystone,claystone,,GLEY 1 5/10GY (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,2,A,256
