Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1490B-12H-7-A,0,67,104,104.67,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,greenish and purplish layers and sulfide specks are common.,,,,,,,,,,,,,363,U1490,B,12,H,7,A,,,,,195
363-U1490B-12H-CC-A,0,14,104.67,104.81,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,greenish and purplish layers and sulfide specks are common.,,,,,,,,,,,,,363,U1490,B,12,H,CC,A,,,,,196
363-U1490B-13H-1-A,0,117,104.5,105.67,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,1,A,,,,,197
363-U1490B-13H-1-A,117,150,105.67,106,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,1,A,,,,,198
363-U1490B-13H-2-A,0,150,106,107.5,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,2,A,,,,,199
363-U1490B-13H-3-A,0,150,107.5,109,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,3,A,,,,,200
363-U1490B-13H-4-A,0,16,109,109.16,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,4,A,,,,,201
363-U1490B-13H-4-A,16,29,109.16,109.29,,foraminiferal ooze [Leg339],foraminiferal ooze,,10R 8/1 (white),,,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,4,A,,,,,202
363-U1490B-13H-4-A,29,150,109.29,110.5,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,4,A,,,,,203
363-U1490B-13H-5-A,0,96,110.5,111.46,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,5,A,,,,,204
363-U1490B-13H-5-A,96,112,111.46,111.62,,foraminiferal ooze [Leg339],foraminiferal ooze,,10R 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,5,A,,,,,205
363-U1490B-13H-5-A,112,150,111.62,112,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,5,A,,,,,206
363-U1490B-13H-6-A,0,5,112,112.05,,foraminiferal ooze [Leg339],foraminiferal ooze,,10R 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,6,A,,,,,207
363-U1490B-13H-6-A,5,136,112.05,113.36,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,6,A,,,,,208
363-U1490B-13H-6-A,136,143,113.36,113.43,,foraminiferal ooze [Leg339],foraminiferal ooze,,10R 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,6,A,,,,,209
363-U1490B-13H-6-A,143,150,113.43,113.5,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,6,A,,,,,210
363-U1490B-13H-7-A,0,69,113.5,114.19,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,7,A,,,,,211
363-U1490B-13H-CC-A,0,14,114.19,114.33,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,13,H,CC,A,,,,,212
363-U1490B-14H-1-A,0,150,114,115.5,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,14,H,1,A,,,,,213
363-U1490B-14H-2-A,0,150,115.5,117,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,14,H,2,A,,,,,214
363-U1490B-14H-3-A,0,150,117,118.5,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,14,H,3,A,,,,,215
363-U1490B-14H-4-A,0,150,118.5,120,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,14,H,4,A,,,,,216
363-U1490B-14H-5-A,0,150,120,121.5,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,14,H,5,A,,,,,217
363-U1490B-14H-6-A,0,150,121.5,123,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,14,H,6,A,,,,,218
363-U1490B-14H-7-A,0,61,123,123.61,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,14,H,7,A,,,,,219
363-U1490B-14H-7-A,61,71,123.61,123.71,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 7 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,14,H,7,A,,,,,220
363-U1490B-14H-CC-A,0,14,123.71,123.85,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,14,H,CC,A,,,,,221
363-U1490B-15H-1-A,0,13,123.5,123.63,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,1,A,,,,,222
363-U1490B-15H-1-A,13,38,123.63,123.88,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,1,A,,,,,223
363-U1490B-15H-1-A,38,116,123.88,124.66,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,1,A,,,,,224
363-U1490B-15H-1-A,116,150,124.66,125,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,1,A,,,,,225
363-U1490B-15H-2-A,0,22,125,125.22,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,2,A,,,,,226
363-U1490B-15H-2-A,22,30,125.22,125.3,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,2,A,,,,,227
363-U1490B-15H-2-A,30,150,125.3,126.5,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,2,A,,,,,228
363-U1490B-15H-3-A,0,26,126.5,126.76,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,3,A,,,,,229
363-U1490B-15H-3-A,26,62,126.76,127.12,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,3,A,,,,,230
363-U1490B-15H-3-A,62,67,127.12,127.17,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,3,A,,,,,231
363-U1490B-15H-3-A,67,116,127.17,127.66,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,3,A,,,,,232
363-U1490B-15H-3-A,116,127,127.66,127.77,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,3,A,,,,,233
363-U1490B-15H-3-A,127,150,127.77,128,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,3,A,,,,,234
363-U1490B-15H-4-A,0,131,128,129.31,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,4,A,,,,,235
363-U1490B-15H-4-A,131,145,129.31,129.45,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,4,A,,,,,236
363-U1490B-15H-4-A,145,150,129.45,129.5,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,4,A,,,,,237
363-U1490B-15H-5-A,0,50,129.5,130,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,5,A,,,,,238
363-U1490B-15H-5-A,50,55,130,130.05,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,5,A,,,,,239
363-U1490B-15H-5-A,55,90,130.05,130.4,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,5,A,,,,,240
363-U1490B-15H-5-A,90,97,130.4,130.47,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,5,A,,,,,241
363-U1490B-15H-5-A,97,150,130.47,131,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,5,A,,,,,242
363-U1490B-15H-6-A,0,150,131,132.5,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,6,A,,,,,243
363-U1490B-15H-7-A,0,72,132.5,133.22,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,7,A,,,,,244
363-U1490B-15H-CC-A,0,9,133.22,133.31,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,15,H,CC,A,,,,,245
363-U1490B-16H-1-A,0,150,133,134.5,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,1,A,,,,,246
363-U1490B-16H-2-A,0,58,134.5,135.08,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,2,A,,,,,247
363-U1490B-16H-2-A,58,64,135.08,135.14,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,2,A,,,,,248
363-U1490B-16H-2-A,64,150,135.14,136,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,2,A,,,,,249
363-U1490B-16H-3-A,0,93,136,136.93,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,3,A,,,,,250
363-U1490B-16H-3-A,93,115,136.93,137.15,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,3,A,,,,,251
363-U1490B-16H-3-A,115,150,137.15,137.5,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,3,A,,,,,252
363-U1490B-16H-4-A,0,82,137.5,138.32,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,4,A,,,,,253
363-U1490B-16H-4-A,82,90,138.32,138.4,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,4,A,,,,,254
363-U1490B-16H-4-A,90,150,138.4,139,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,4,A,,,,,255
363-U1490B-16H-5-A,0,5,139,139.05,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,5,A,,,,,256
363-U1490B-16H-5-A,5,100,139.05,140,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,5,A,,,,,257
363-U1490B-16H-5-A,100,116,140,140.16,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,5,A,,,,,258
363-U1490B-16H-5-A,116,150,140.16,140.5,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,5,A,,,,,259
363-U1490B-16H-6-A,0,132,140.5,141.82,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,6,A,,,,,260
363-U1490B-16H-6-A,132,138,141.82,141.88,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,6,A,,,,,261
363-U1490B-16H-6-A,138,150,141.88,142,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,6,A,,,,,262
363-U1490B-16H-7-A,0,12,142,142.12,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,7,A,,,,,263
363-U1490B-16H-7-A,12,50,142.12,142.5,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,7,A,,,,,264
363-U1490B-16H-7-A,50,62,142.5,142.62,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,7,A,,,,,265
363-U1490B-16H-7-A,62,71,142.62,142.71,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,7,A,,,,,266
363-U1490B-16H-CC-A,0,13,142.71,142.84,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,CC,A,,,,,267
363-U1490B-16H-CC-A,13,21,142.84,142.92,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,16,H,CC,A,,,,,268
363-U1490B-17H-1-A,0,20,142.5,142.7,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,1,A,,,,,269
363-U1490B-17H-1-A,20,26,142.7,142.76,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,1,A,,,,,270
363-U1490B-17H-1-A,26,116,142.76,143.66,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,1,A,,,,,271
363-U1490B-17H-1-A,116,121,143.66,143.71,,foraminiferal ooze [Leg339],foraminiferal ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,1,A,,,,,272
363-U1490B-17H-1-A,121,150,143.71,144,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,1,A,,,,,273
363-U1490B-17H-2-A,0,150,144,145.5,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,2,A,,,,,274
363-U1490B-17H-3-A,0,150,145.5,147,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,3,A,,,,,275
363-U1490B-17H-4-A,0,150,147,148.5,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,4,A,,,,,276
363-U1490B-17H-5-A,0,25,148.5,148.75,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,5,A,,,,,277
363-U1490B-17H-5-A,25,35,148.75,148.85,,foraminiferal ooze [Leg339],foraminiferal ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,5,A,,,,,278
363-U1490B-17H-5-A,35,150,148.85,150,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,5,A,,,,,279
363-U1490B-17H-6-A,0,150,150,151.5,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,6,A,,,,,280
363-U1490B-17H-7-A,0,24,151.5,151.74,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,7,A,,,,,281
363-U1490B-17H-7-A,24,26,151.74,151.76,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 7 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,7,A,,,,,282
363-U1490B-17H-7-A,26,67,151.76,152.17,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,7,A,,,,,283
363-U1490B-17H-CC-A,0,13,152.17,152.3,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N 9.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,17,H,CC,A,,,,,284
363-U1490B-18H-1-A,0,15,152,152.15,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,1,A,,,,,285
363-U1490B-18H-1-A,15,25,152.15,152.25,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,1,A,,,,,286
363-U1490B-18H-1-A,25,61,152.25,152.61,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,1,A,,,,,287
363-U1490B-18H-1-A,61,139,152.61,153.39,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,1,A,,,,,288
363-U1490B-18H-1-A,139,143,153.39,153.43,radiolarian-bearing nannofossil-rich [X363],foraminiferal ooze [Leg339],radiolarian-bearing nannofossil-rich foraminiferal ooze,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,1,A,,,,,289
363-U1490B-18H-1-A,143,150,153.43,153.5,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,1,A,,,,,290
363-U1490B-18H-2-A,0,96,153.5,154.46,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,2,A,,,,,291
363-U1490B-18H-2-A,96,150,154.46,155,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,2,A,,,,,292
363-U1490B-18H-3-A,0,9,155,155.09,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,3,A,,,,,293
363-U1490B-18H-3-A,9,150,155.09,156.5,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,3,A,,,,,294
363-U1490B-18H-4-A,0,92,156.5,157.42,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,4,A,,,,,295
363-U1490B-18H-4-A,92,126,157.42,157.76,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,4,A,,,,,296
