Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ. Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1405A-27X-1-A,342,U1405,A,27,27-1,X,1,A,0.0,150.0,241.9,243.4,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1405A-27X-2-A,342,U1405,A,27,27-2,X,2,A,0.0,150.0,243.4,244.9,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1405A-27X-3-A,342,U1405,A,27,27-3,X,3,A,0.0,140.0,244.9,246.4,biosiliceous [Leg339],nannofossil ooze [Leg339],with clay [Leg339],biosiliceous  nannofossil ooze  with clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1405A-27X-4-A,342,U1405,A,27,27-4,X,4,A,0.0,76.0,246.4,247.16,biosiliceous [Leg339],nannofossil ooze [Leg339],with clay [Leg339],biosiliceous  nannofossil ooze  with clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1405A-28X-1-A,342,U1405,A,28,28-1,X,1,A,0.0,120.0,251.5,252.7,biosiliceous [Leg339],nannofossil ooze [Leg339],with clay [Leg339],biosiliceous  nannofossil ooze  with clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1405A-28X-2-A,342,U1405,A,28,28-2,X,2,A,0.0,56.0,252.7,253.26,biosiliceous [Leg339],nannofossil ooze [Leg339],with clay [Leg339],biosiliceous  nannofossil ooze  with clay [Leg339],10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   nannofossil ooze ,nannofossil ooze   with clay [Leg339],,,,,,
342-U1405A-28X-CC-A,342,U1405,A,28,28-CC,X,CC,A,0.0,12.0,253.26,253.43,biosiliceous [Leg339],nannofossil ooze [Leg339],with clay [Leg339],biosiliceous  nannofossil ooze  with clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1405A-29X-1-A,342,U1405,A,29,29-1,X,1,A,0.0,150.0,261.1,262.6,biosiliceous [Leg339],nannofossil ooze [Leg339],with clay [Leg339],biosiliceous  nannofossil ooze  with clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1405A-29X-2-A,342,U1405,A,29,29-2,X,2,A,0.0,140.0,262.6,264.1,biosiliceous [Leg339],nannofossil ooze [Leg339],with clay [Leg339],biosiliceous  nannofossil ooze  with clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1405A-29X-3-A,342,U1405,A,29,29-3,X,3,A,0.0,122.0,264.1,265.32,biosiliceous [Leg339],nannofossil ooze [Leg339],with clay [Leg339],biosiliceous  nannofossil ooze  with clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1405A-29X-CC-A,342,U1405,A,29,29-CC,X,CC,A,0.0,22.0,265.32,265.59,biosiliceous [Leg339],nannofossil ooze [Leg339],with clay [Leg339],biosiliceous  nannofossil ooze  with clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1405A-30X-1-A,342,U1405,A,30,30-1,X,1,A,0.0,111.0,270.7,271.81,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-30X-2-A,342,U1405,A,30,30-2,X,2,A,0.0,71.0,271.81,272.52,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-30X-CC-A,342,U1405,A,30,30-CC,X,CC,A,0.0,17.0,272.52,272.76,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-31X-1-A,342,U1405,A,31,31-1,X,1,A,0.0,96.0,280.3,281.26,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-31X-CC-A,342,U1405,A,31,31-CC,X,CC,A,0.0,10.0,281.26,281.45,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-32X-1-A,342,U1405,A,32,32-1,X,1,A,26.0,101.0,289.8,290.81,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-32X-CC-A,342,U1405,A,32,32-CC,X,CC,A,0.0,33.0,290.81,291.19,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-33X-1-A,342,U1405,A,33,33-1,X,1,A,25.0,150.0,299.2,300.7,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-33X-2-A,342,U1405,A,33,33-2,X,2,A,0.0,129.0,300.7,301.99,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-33X-2-A,342,U1405,A,33,33-2,X,2,A,129.0,150.0,301.99,302.2,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-33X-3-A,342,U1405,A,33,33-3,X,3,A,0.0,140.0,302.2,303.7,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-33X-4-A,342,U1405,A,33,33-4,X,4,A,0.0,150.0,303.7,305.2,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-33X-5-A,342,U1405,A,33,33-5,X,5,A,0.0,143.0,305.2,306.63,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1405A-33X-CC-A,342,U1405,A,33,33-CC,X,CC,A,0.0,35.0,306.63,307.03,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
