Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary geometry+definition [read only],Bottom contact or boundary attitude,Layer or bedding thickness,Lithology lithification,Lithology max. grain size class,Lithology max. grain size rank [read only],Grading,Sorting,Upper boundary ave. grain size class,Lowerr boundary ave. grain size class,General interval comment,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Primary trace fossils,Secondary trace fossils,Minor trace fossils,Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,DOMINANT clast roundness,Clast comments,Matrix comments,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
362-U1480G-61R-1-A,100,149,1318.7,1319.19,IIIB,tuffaceous,clay [S54],,tuffaceous clay,tuffaceous clay,clay,,7.5YR 5/3 (brown),planar,sharp,planar sharp,horizontal,thick bed [B01],lithified [B84],silt [W22_1],2,non-graded,well [2014],,,reddish redox mottling within the bed,planar lamination,slight [DB91],3,Nereites,,,,,,,,,,,,,,,362,U1480,G,61,R,1,A,,,,
362-U1480G-61R-2-A,0,3.5,1319.19,1319.225,IIIB,tuffaceous,silty clay [S54],,tuffaceous silty clay,tuffaceous silty clay,silty clay,,7.5YR 4/2 (brown),planar,gradational,planar gradational,horizontal,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,agglutinated forams,planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,2,A,,,,
362-U1480G-61R-2-A,3.5,5.5,1319.225,1319.245,IIIB,calcareous [Leg339],clay [S54],with ash [2014],calcareous clay,calcareous clay with ash,clay with ash,,7.5YR 6/2 (pinkish gray),planar,sharp,planar sharp,horizontal,thick lamina [B01],lithified [B84],clay [W22_1],1,non-graded,,,,,planar lamination,slight [DB91],3,,,,,,,,,,,,,,,,362,U1480,G,61,R,2,A,,,,
362-U1480G-61R-2-A,5.5,35.5,1319.245,1319.545,IIIB,tuffaceous,silty clay [S54],,tuffaceous silty clay,tuffaceous silty clay,silty clay,,7.5YR 4/2 (brown),,,,,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,agglutinated forams,planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,2,A,,,,
362-U1480G-61R-2-A,45,49.5,1319.64,1319.685,IIIB,tuffaceous,silty clay [S54],,tuffaceous silty clay,tuffaceous silty clay,silty clay,,7.5YR 4/2 (brown),planar,gradational,planar gradational,horizontal,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,agglutinated forams,planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,2,A,,,,
362-U1480G-61R-2-A,49.5,56,1319.685,1319.75,IIIB,tuffaceous,silty clay [S54],with carbonate allochems [F80],tuffaceous silty clay,tuffaceous silty clay with carbonate allochems,silty clay with carbonate allochems,,10YR 8/2 (very pale brown),curviplanar,sharp,curviplanar sharp,sub-horizontal,thin bed [B01],lithified [B84],silt [W22_1],2,non-graded,well [2014],,,brownish lamina and reddish basal part,planar lamination,slight [DB91],3,Nereites,,,,,,,,,,,,,,,362,U1480,G,61,R,2,A,,,,
362-U1480G-61R-2-A,68,98,1319.87,1320.17,IIIB,,chalk,with ash [2014],chalk,chalk with ash,chalk with ash,,10YR 8/1 (white),planar,sharp,planar sharp,horizontal,medium bed [B01],lithified [B84],fine sand [W22_2],4,normal grading,well [2014],clay [W22_1],fine sand [W22_2],brownish silty and ash laminae,planar lamination,absent [DB91],1,,,,,stylolite [BJ80],foraminifer,A [A85],,,,,,,,,362,U1480,G,61,R,2,A,,,,
362-U1480G-61R-2-A,98,100.5,1320.17,1320.195,IIIB,,chalk,with ash [2014],chalk,chalk with ash,chalk with ash,,10YR 8/1 (white),planar,sharp,planar sharp,horizontal,thin bed [B01],lithified [B84],pebble [W22_2],9,non-graded,well [2014],,,lenses of silt and ash included in this part of the entire bed; foraminifers are enriched,,absent [DB91],1,,,,,stylolite [BJ80],foraminifer,,,,,,,,,,362,U1480,G,61,R,2,A,,,,
362-U1480G-61R-2-A,100.5,104.5,1320.195,1320.235,IIIB,,chalk,,chalk,chalk,chalk,,10YR 7/2 (light gray),planar,sharp,planar sharp,horizontal,thin bed [B01],lithified [B84],clay [W22_1],1,non-graded,well [2014],,,lenses of silt and ash included in this part of the entire bed,,absent [DB91],1,,,,,stylolite [BJ80],foraminifer,,,,,,,,,,362,U1480,G,61,R,2,A,,,,
362-U1480G-61R-2-A,104.5,136,1320.235,1320.55,IIIB,,chalk,with ash [2014],chalk,chalk with ash,chalk with ash,,10YR 8/1 (white),planar,sharp,planar sharp,horizontal,medium bed [B01],lithified [B84],fine sand [W22_2],4,normal grading,well [2014],clay [W22_1],fine sand [W22_2],brownish silty and ash laminae; foraminifers enriched toward the base of the bed,planar lamination,absent [DB91],1,,,,,stylolite [BJ80],foraminifer,A [A85],,,,,,,,,362,U1480,G,61,R,2,A,,,,
362-U1480G-61R-3-A,0,2,1320.55,1320.57,IIIB,,chalk,with ash [2014],chalk,chalk with ash,chalk with ash,,10YR 8/1 (white),planar,sharp,planar sharp,horizontal,very thin bed [B01],lithified [B84],fine sand [W22_2],4,non-graded,well [2014],clay [W22_1],fine sand [W22_2],brownish silty and ash laminae,planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,61,R,3,A,,,,
362-U1480G-61R-3-A,12,24.5,1320.67,1320.795,IIIB,,chalk,with ash [2014],chalk,chalk with ash,chalk with ash,,10YR 8/1 (white),planar,sharp,planar sharp,horizontal,medium bed [B01],lithified [B84],fine sand [W22_2],4,normal grading,well [2014],clay [W22_1],fine sand [W22_2],brownish silty and ash laminae; foraminifers enriched toward the base of the bed,planar lamination,absent [DB91],1,,,,,stylolite [BJ80],foraminifer,A [A85],,,,,,,,,362,U1480,G,61,R,3,A,,,,
362-U1480G-61R-3-A,24.5,37,1320.795,1320.92,IIIB,tuffaceous,silty clay [S54],with carbonate allochems [F80],tuffaceous silty clay,tuffaceous silty clay with carbonate allochems,silty clay with carbonate allochems,,7.5YR 5/3 (brown),irregular,gradational,irregular gradational,horizontal,medium bed [B01],lithified [B84],silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],,planar lamination,moderate [DB91],4,Nereites,,,,,,,,,,,,,,,362,U1480,G,61,R,3,A,,,,
362-U1480G-61R-3-A,37,39.5,1320.92,1320.945,IIIB,calcareous [Leg339],clay [S54],with ash [2014],calcareous clay,calcareous clay with ash,clay with ash,,7.5YR 6/2 (pinkish gray),planar,sharp,planar sharp,horizontal,thick lamina [B01],lithified [B84],clay [W22_1],1,non-graded,,,,,planar lamination,slight [DB91],3,,,,,,,,,,,,,,,,362,U1480,G,61,R,3,A,,,,
362-U1480G-61R-3-A,39.5,63,1320.945,1321.18,IIIB,tuffaceous,silty clay [S54],,tuffaceous silty clay,tuffaceous silty clay,silty clay,,7.5yr 4/2 (brown),planar,gradational,planar gradational,horizontal,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,agglutinated forams,planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,3,A,,,,
362-U1480G-61R-3-A,63,69,1321.18,1321.24,IIIB,calcareous [Leg339],clay [S54],with ash [2014],calcareous clay,calcareous clay with ash,clay with ash,,7.5YR 6/2 (pinkish gray),planar,gradational,planar gradational,horizontal,thick lamina [B01],lithified [B84],clay [W22_1],1,non-graded,,,,"black bed at 65-66.5 cm, made up of the same lithology",planar lamination,slight [DB91],3,,,,,,,,,,,,,,,,362,U1480,G,61,R,3,A,,,,
362-U1480G-61R-3-A,69,84,1321.24,1321.39,IIIB,tuffaceous,silty clay [S54],,tuffaceous silty clay,tuffaceous silty clay,silty clay,,7.5yr 4/2 (brown),planar,gradational,planar gradational,horizontal,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,agglutinated forams,planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,3,A,,,,
362-U1480G-61R-3-A,84,122,1321.39,1321.77,IIIB,,chalk,with ash [2014],chalk,chalk with ash,chalk with ash,,10YR 8/1 (white),planar,sharp,planar sharp,horizontal,medium bed [B01],lithified [B84],fine sand [W22_2],4,non-graded,well [2014],clay [W22_1],fine sand [W22_2],brownish silty and ash laminae,planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,61,R,3,A,,,,
362-U1480G-61R-3-A,122,123,1321.77,1321.78,IIIB,,ash/tuff [Leg202],,ash/tuff,ash/tuff,ash/tuff,,10YR 5/4 (yellowish brown),irregular,sharp,irregular sharp,horizontal,very thin bed [B01],lithified [B84],silt [W22_1],2,non-graded,well [2014],,,disperse ash contrated in a horizon.,,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,61,R,3,A,,,,
362-U1480G-61R-3-A,123,135,1321.78,1321.9,IIIB,,chalk,with ash [2014],chalk,chalk with ash,chalk with ash,,10YR 8/1 (white),planar,sharp,planar sharp,horizontal,medium bed [B01],lithified [B84],fine sand [W22_2],4,non-graded,well [2014],clay [W22_1],fine sand [W22_2],brownish silty and ash laminae,planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,61,R,3,A,,,,
362-U1480G-61R-3-A,135,144,1321.9,1321.99,IIIB,tuffaceous,silty clay [S54],,tuffaceous silty clay,tuffaceous silty clay,silty clay,,7.5YR 8/1 (white),,,,,,,silt [W22_1],2,non-graded,well [2014],,,brownish silty and ash laminated.,cross-bedded,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,61,R,3,A,,,,
362-U1480G-61R-4-A,0,4,1321.99,1322.03,IIIB,calcareous [Leg339],clay [S54],with ash [2014],calcareous clay,calcareous clay with ash,clay with ash,,7.5YR 6/2 (pinkish gray),planar,sharp,planar sharp,horizontal,thick lamina [B01],lithified [B84],clay [W22_1],1,non-graded,,,,,planar lamination,slight [DB91],3,,,,,,,,,,,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,4,15.5,1322.03,1322.145,IIIB,tuffaceous,silty clay [S54],,tuffaceous silty clay,tuffaceous silty clay,silty clay,,7.5yr 4/2 (brown),planar,gradational,planar gradational,horizontal,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,agglutinated forams,planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,15.5,17.5,1322.145,1322.165,IIIB,calcareous [Leg339],clay [S54],with ash [2014],calcareous clay,calcareous clay with ash,clay with ash,,7.5YR 6/2 (pinkish gray),planar,sharp,planar sharp,horizontal,thick lamina [B01],lithified [B84],clay [W22_1],1,non-graded,,,,,planar lamination,slight [DB91],3,,,,,,,,,,,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,17.5,33,1322.165,1322.32,IIIB,tuffaceous,silty clay [S54],,tuffaceous silty clay,tuffaceous silty clay,silty clay,,7.5yr 4/2 (brown),planar,gradational,planar gradational,horizontal,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,agglutinated forams,planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,33,35,1322.32,1322.34,IIIB,calcareous [Leg339],clay [S54],with ash [2014],calcareous clay,calcareous clay with ash,clay with ash,,7.5YR 6/2 (pinkish gray),planar,sharp,planar sharp,horizontal,thick lamina [B01],lithified [B84],clay [W22_1],1,non-graded,,,,,planar lamination,slight [DB91],3,,,,,,,,,,,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,35,45.5,1322.34,1322.445,IIIB,,chalk,with clay [2014],chalk,chalk with clay,chalk with clay,,10yr 8/1 (white),planar,sharp,planar sharp,horizontal,,lithified [B84],coarse sand [W22_2],6,non-graded,moderate [2014],,,sand-sized clasts at 37 and 45 cm.,planar lamination,sparse [DB91],2,,,,,stylolite [BJ80],,,,,sub-rounded,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,45.5,49,1322.445,1322.48,IIIB,,chalk,with clay [2014],chalk,chalk with clay,chalk with clay,,10yr 8/1 (white),planar,sharp,planar sharp,horizontal,,lithified [B84],coarse sand [W22_2],6,non-graded,moderate [2014],,,,cross-lamination,sparse [DB91],2,,,,,stylolite [BJ80],,,,,sub-rounded,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,49,55,1322.48,1322.54,IIIB,,conglomerate,,conglomerate,conglomerate,conglomerate,,,planar,sharp,planar sharp,horizontal,,lithified [B84],pebble [W22_2],9,non-graded,poor [2014],,,,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,55,56.5,1322.54,1322.555,IIIB,tuffaceous,silty clay [S54],,tuffaceous silty clay,tuffaceous silty clay,silty clay,,7.5yr 4/2 (brown),planar,sharp,planar sharp,horizontal,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,agglutinated forams,planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,56.5,59,1322.555,1322.58,IIIB,calcareous [Leg339],clay [S54],with ash [2014],calcareous clay,calcareous clay with ash,clay with ash,,7.5YR 6/2 (pinkish gray),planar,gradational,planar gradational,horizontal,thick lamina [B01],lithified [B84],clay [W22_1],1,non-graded,,,,,planar lamination,slight [DB91],3,,,,,,,,,,,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,59,72,1322.58,1322.71,IIIB,,chalk,with clay [2014],chalk,chalk with clay,chalk with clay,,10yr 8/1 (white),planar,sharp,planar sharp,horizontal,,lithified [B84],coarse sand [W22_2],6,non-graded,moderate [2014],,,,cross-lamination,absent [DB91],1,,,,,stylolite [BJ80],,,,,sub-rounded,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,72,77,1322.71,1322.76,IIIB,tuffaceous,silty clay [S54],,tuffaceous silty clay,tuffaceous silty clay,silty clay,,7.5yr 4/2 (brown),planar,sharp,planar sharp,horizontal,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,agglutinated forams,planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,77,78.5,1322.76,1322.775,IIIB,,chalk,with clay [2014],chalk,chalk with clay,chalk with clay,,10yr 8/1 (white),planar,sharp,planar sharp,horizontal,,lithified [B84],coarse sand [W22_2],6,non-graded,moderate [2014],,,,cross-lamination,absent [DB91],1,,,,,stylolite [BJ80],,,,,sub-rounded,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,78.5,86.5,1322.775,1322.855,IIIB,tuffaceous,silty clay [S54],,tuffaceous silty clay,tuffaceous silty clay,silty clay,,7.5yr 4/2 (brown),planar,sharp,planar sharp,horizontal,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,agglutinated forams,planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,86.5,98.5,1322.855,1322.975,IIIB,,chalk,with clay [2014],chalk,chalk with clay,chalk with clay,,10yr 8/1 (white),planar,sharp,planar sharp,horizontal,,lithified [B84],coarse sand [W22_2],6,non-graded,moderate [2014],,,,cross-lamination,sparse [DB91],2,,,,,stylolite [BJ80],,,,,sub-rounded,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,98.5,133,1322.975,1323.32,IIIB,tuffaceous,silty clay [S54],,tuffaceous silty clay,tuffaceous silty clay,silty clay,,7.5yr 5/3 (brown),planar,gradational,planar gradational,horizontal,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,agglutinated forams,planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-4-A,133,136,1323.32,1323.35,IIIB,calcareous [Leg339],clay [S54],with ash [2014],calcareous clay,calcareous clay with ash,clay with ash,,7.5YR 6/2 (pinkish gray),planar,gradational,planar gradational,horizontal,thick lamina [B01],lithified [B84],clay [W22_1],1,non-graded,,,,,planar lamination,slight [DB91],3,,,,,,,,,,,,,,,,362,U1480,G,61,R,4,A,,,,
362-U1480G-61R-5-A,10,25,1323.45,1323.6,IIIB,,chalk,with clay [2014],chalk,chalk with clay,chalk with clay,,10yr 8/1 (white),planar,sharp,planar sharp,horizontal,,lithified [B84],pebble [W22_2],9,non-graded,moderate [2014],,,pebble-sized clasts at 20-25 cm.,cross-lamination,sparse [DB91],2,,,,,stylolite [BJ80],,,,,sub-rounded,,,,,,362,U1480,G,61,R,5,A,,,,
362-U1480G-61R-5-A,25,46.5,1323.6,1323.815,IIIB,tuffaceous,clay [S54],with silt [2014],tuffaceous clay,tuffaceous clay with silt,clay with silt,,7.5YR 4/3 (brown),planar,sharp,planar sharp,inclined,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,"agglutinated forams. oxydation spots at 26, 32 cm.",planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,5,A,,,,
362-U1480G-61R-5-A,46.5,48.5,1323.815,1323.835,IIIB,,conglomerate,,conglomerate,conglomerate,conglomerate,,,planar,sharp,planar sharp,inclined,,lithified [B84],pebble [W22_2],9,non-graded,poor [2014],,,,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,61,R,5,A,,,,
362-U1480G-61R-5-A,48.5,147,1323.835,1324.82,IIIB,tuffaceous,clay [S54],with silt [2014],tuffaceous clay,tuffaceous clay with silt,clay with silt,,7.5YR 4/3 (brown),,,,,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,"agglutinated forams. oxydation spots at 54, 60, 130-132 cm.",planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,5,A,,,,
362-U1480G-61R-6-A,0,5,1324.82,1324.87,IIIB,tuffaceous,clay [S54],with silt [2014],tuffaceous clay,tuffaceous clay with silt,clay with silt,,7.5YR 4/3 (brown),planar,gradational,planar gradational,sub-horizontal,medium bed [B01],lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,agglutinated forams,planar lamination,complete [DB91],6,,,,,,foraminifer,,,,,,,,,,362,U1480,G,61,R,6,A,,,,
362-U1480G-61R-6-A,5,111,1324.87,1325.93,IIIB,tuffaceous,clay [S54],,tuffaceous clay,tuffaceous clay,clay,,10YR 2/2 (very dark brown),planar,sharp,planar sharp,horizontal,,lithified [B84],clay [W22_1],1,non-graded,well [2014],,,"oxydation spots at 12, 34, 64 cm.",structureless,heavy [DB91],4,,,,,,,,,,,,,,,,362,U1480,G,61,R,6,A,,,,
362-U1480G-61R-6-A,111,145,1325.93,1326.27,IIIB,,chalk,with clay [2014],chalk,chalk with clay,chalk with clay,,10yr 8/1 (white),,,,,,lithified [B84],clay [W22_1],1,non-graded,moderate [2014],,,,planar lamination,absent [DB91],1,,,,,stylolite [BJ80],,,,,sub-rounded,,,,,,362,U1480,G,61,R,6,A,,,,
362-U1480G-61R-7-A,0,41,1326.27,1326.68,IIIB,tuffaceous,clay [S54],,tuffaceous clay,tuffaceous clay,clay,,10YR 2/2 (very dark brown),planar,gradational,planar gradational,horizontal,,lithified [B84],clay [W22_1],1,non-graded,well [2014],,,The lithology is getting darker downcore.,structureless,heavy [DB91],4,,,,,,,,,,,,,,,,362,U1480,G,61,R,7,A,,,,
362-U1480G-61R-7-A,41,46,1326.68,1326.73,IIIB,calcareous [Leg339],clay [S54],with ash [2014],calcareous clay,calcareous clay with ash,clay with ash,,7.5yr 4/2 (brown),irregular,sharp,irregular sharp,horizontal,,lithified [B84],clay [W22_1],1,non-graded,moderate [2014],,,,structureless,heavy [DB91],4,,,,,,,,,,,,,,,,362,U1480,G,61,R,7,A,,,,
362-U1480G-61R-7-A,46,62.5,1326.73,1326.895,IIIB,,chalk,,chalk,chalk,chalk,,10YR 7/1 (light gray),,,,,,lithified [B84],clay [W22_1],1,non-graded,moderate [2014],,,,structureless,complete [DB91],6,,,,,stylolite [BJ80],,,,,sub-rounded,,,,,,362,U1480,G,61,R,7,A,,,,
362-U1480G-61R-7-A,62.5,75,1326.895,1327.02,IIIB,tuffaceous,clay [S54],,tuffaceous clay,tuffaceous clay,clay,,7.5YR 5/2 (brown),,,,,,lithified [B84],clay [W22_1],1,non-graded,well [2014],,,,structureless,slight [DB91],3,,,,,,,,,,,,,,,,362,U1480,G,61,R,7,A,,,,
362-U1480G-61R-CC-A,0,8,1327.02,1327.1,IIIB,,chalk,,chalk,chalk,chalk,,10YR 7/1 (light gray),irregular,sharp,irregular sharp,inclined,,lithified [B84],clay [W22_1],1,non-graded,moderate [2014],,,,structureless,complete [DB91],6,,,,,stylolite [BJ80],,,,,sub-rounded,,,,,,362,U1480,G,61,R,CC,A,,,,
362-U1480G-61R-CC-A,8,16,1327.1,1327.18,IIIB,calcareous [Leg339],clay [S54],with ash [2014],calcareous clay,calcareous clay with ash,clay with ash,,7.5yr 4/3 (brown),,,,,,lithified [B84],clay [W22_1],1,non-graded,moderate [2014],,,,structureless,heavy [DB91],4,,,,,,,,,,,,,,,,362,U1480,G,61,R,CC,A,,,,
362-U1480G-62R-1-A,0,21,1327.4,1327.61,IV,volcaniclastic,breccia,,volcaniclastic breccia,volcaniclastic breccia,breccia,,N2,planar,gradational,planar gradational,sub-horizontal,medium bed [B01],lithified [B84],,,,,,,vein of light greenish clay with some carbonate intruded in volcanic glassy breccia.,,,,,,,,,,,,,,,,,,,362,U1480,G,62,R,1,A,,,,
362-U1480G-62R-1-A,21,100,1327.61,1328.4,IV,,basalt,hydroythermal altered,basalt,basalt hydroythermal altered,basalt hydroythermal altered,,7.5YR 4/1 (dark gray),irregular,sharp,irregular sharp,sub-horizontal,thick bed [B01],lithified [B84],,,,,,,"from 89 to 100 cm, glassy volcanic breccia. Coarse grained, moderately vesicular (alkali?)basalt is porphyritic, with 60% phenocrysts, 30 Matrix, 10% vesicles filled with secondary mineralization.",,,,,,,,,,,,,,"30% Matrix, Phenocrystals: 50% Plagioclase, 5-10% iddingsized Olivine, 5-10% Pyroxene, <5% Biotite","Calcite, Quartz, Zeolite, Chlorite as secondary alteration minerals filling spaces and veins",,,,362,U1480,G,62,R,1,A,,,,
362-U1480G-62R-1-A,100,101,1328.4,1328.41,IV,calcareous [Leg339],ooze [MMK88],,calcareous ooze,calcareous ooze,ooze,,10YR 7/1 (light gray),irregular,sharp,irregular sharp,sub-horizontal,very thin bed [B01],lithified [B84],clay [W22_1],1,non-graded,well [2014],,,re-crystallized nannofossil ooze,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,62,R,1,A,,,,
362-U1480G-62R-1-A,101,119,1328.41,1328.59,IV,volcaniclastic,breccia,,volcaniclastic breccia,volcaniclastic breccia,breccia,,7.5YR 4/1 (dark gray),,,,,,lithified [B84],,,,,,,,,,,,,,,,,,,,,,,,,,362,U1480,G,62,R,1,A,,,,
362-U1480G-62R-2-A,0,15,1328.59,1328.74,IV,volcaniclastic,breccia,,volcaniclastic breccia,volcaniclastic breccia,breccia,,7.5YR 4/1 (dark gray),,,,,,lithified [B84],,,,,,,,,,,,,,,,,,,,,,,,,,362,U1480,G,62,R,2,A,,,,
362-U1480G-62R-2-A,15,114,1328.74,1329.73,IV,,basalt [IUGS-S78&79],hydroythermal altered,basalt,basalt hydroythermal altered,basalt hydroythermal altered,,7.5YR 4/1 (dark gray),irregular,sharp,irregular sharp,sub-horizontal,thick bed [B01],lithified [B84],,,,,,,"from 89 to 100 cm, glassy volcanic breccia. Coarse grained, moderately vesicular (alkali?)basalt is porphyritic, with 60% phenocrysts, 30 Matrix, 10% vesicles filled with secondary mineralization.",,,,,,,,,,,,,,"30% Matrix, Phenocrystals: 50% Plagioclase, 5-10% iddingsized Olivine, 5-10% Pyroxene, <5% Biotite","Calcite, Quartz, Zeolite, Chlorite as secondary alteration minerals filling spaces and veins",,,,362,U1480,G,62,R,2,A,,,,
362-U1480G-62R-3-A,0,114,1329.73,1330.87,IV,volcaniclastic,breccia,,volcaniclastic breccia,volcaniclastic breccia,breccia,,7.5YR 4/1 (dark gray),,,,,,lithified [B84],,,,,,,,,,,,,,,,,,,,,,,,,,362,U1480,G,62,R,3,A,,,,
362-U1480G-62R-3-A,114,138,1330.87,1331.11,IV,,basalt,,basalt,basalt,basalt,,N 5 (gray),irregular,gradational,irregular gradational,sub-horizontal,very thick bed [B01],lithified [B84],,,,,,,,,,,,,,,,,,,,,,,,,,362,U1480,G,62,R,3,A,,,,
